Dato;PO;BEHFISK_STK;BIOMASSE_KG;FORFORBRUK_KG;DØDFISK_STK;% Dødfisk;% FORFORBRUK;Tetthet
2012-01-31;1;15765129.5;30936637.9;4708824.5;91105.0;0.5778893221270399;15.220866970809391;6728.281404958678
2012-02-29;1;14573799.0;28839478.25;3496426.0;101428.0;0.6959612932770652;12.123749152778101;6272.178827751196
2012-03-31;1;13589172.5;26063402.0;3682711.5;111348.5;0.819391320553183;14.12981889317442;5668.421487603306
2012-04-30;1;14428658.0;22414786.75;3250095.0;110296.0;0.7644231362334598;14.499781042976018;4874.899249673771
2012-05-31;1;13822444.0;21560487.25;3558646.5;143478.0;1.0380074609092285;16.50540852224942;4689.101185297955
2012-06-30;1;13307514.5;18919626.8;3669832.0;193525.0;1.4542535347228065;19.39695766091961;4114.75137016094
2012-07-31;1;12703587.0;19377142.4;5264233.5;175763.0;1.3835698531446277;27.167233389377376;4214.254545454545
2012-08-31;1;14846649.0;23112837.95;6217102.0;274544.0;1.8491984285477485;26.89891225581842;5026.715517616355
2012-09-30;1;15724225.0;25808606.05;6529067.5;179420.5;1.1410451071515448;25.298024571148815;5613.006970421923
2012-10-31;1;17504166.5;28311564.55;7371875.5;118649.0;0.6778329033833174;26.03838967281658;6157.3650608960415
2012-11-30;1;17518399.0;30923206.499999996;6777735.0;87153.5;0.4974969459252527;21.91795666468159;6725.3602653327525
