ÅR;MÅNED_KODE;MÅNED;PO_KODE;PO_NAVN;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;UTSETT_SMOLT_STK_MINDRE_ENN_500G;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;UTTAK_SLØYD_KG;UTTAK_HODEKAPPET_KG;UTTAK_RUNDVEKT_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2023;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2022;14372821;25774445.689;0;0;4307683;798076;2906497.135;2549401;0;12927;82424;18366;0;13938
2023;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2023;2635180;877726.485;788916;1285316;181453;0;0;0;0;0;16887;0;0;219
2023;2;FEBRUAR;05;Stadt til Hustadvika;LAKS;2021;73733;430895.652;0;0;147197;570522;3490214.625;3102413;0;0;7307;1329;0;-7315
2023;2;FEBRUAR;05;Stadt til Hustadvika;LAKS;2022;23232330;50311156.394;0;0;6550172;384100;1274814.875;1122087;0;12467;283884;6503;0;-3268
2023;2;FEBRUAR;05;Stadt til Hustadvika;LAKS;2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2;FEBRUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2022;2153534;4157212.594;0;0;743232;72691;299995.255;264313;0;0;9693;0;0;8036
2023;2;FEBRUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2021;7296315;33434870.745;0;0;4478497;2393021;13068978.75;11616870;0;0;182794;28244;0;-13460
2023;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2022;56193400;94598805.067;0;0;11996540;536254;1875067.875;1666727;0;0;567666;22843;0;43420
2023;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2023;8297690;2633043.613;195893;195893;747839;0;0;0;0;0;65704;0;0;590
2023;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2022;12733;17278.681;0;0;4205;0;0;0;0;0;38;0;0;46
2023;2;FEBRUAR;07;Nord-Trøndelag med Bindal;LAKS;2021;2527286;12000737.182;0;0;1353156;654785;3675812.625;3267389;0;0;25017;1428;0;2795
2023;2;FEBRUAR;07;Nord-Trøndelag med Bindal;LAKS;2022;34050273;52297367.167;0;0;7824006;256691;1282370.625;1139885;0;0;220275;2047;0;-5200
2023;2;FEBRUAR;07;Nord-Trøndelag med Bindal;LAKS;2023;113185;23316.11;0;0;7026;0;0;0;0;0;1430;0;0;0
2023;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2021;3240452;15430310.144;0;0;1943189;1199264;5989358.25;5323874;0;0;58175;5460;0;-40080
2023;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2022;36969592;66791507.282;0;0;8702934;540473;2213103.375;1967203;0;0;353808;1951;0;24634
2023;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2023;155623;60280.754;0;0;5050;0;0;0;0;0;5217;0;0;0
2023;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2021;6067892;28437817.342;0;0;3719573;2793272;13630504.5;12116004;0;0;39366;8459;0;-46811
2023;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2022;36420357;58303851.551;0;0;6907408;10972;36327.375;32291;0;0;373252;18;0;4681
2023;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2023;468643;210387.98;0;0;45974;0;0;0;0;0;6213;0;0;0
2023;2;FEBRUAR;10;Andøya til Senja;LAKS;2021;8627455;41333311.147;0;0;4034999;2092782;10197409.5;9064364;0;0;115426;8692;0;-12204
2023;2;FEBRUAR;10;Andøya til Senja;LAKS;2022;29681201;40028039.068;0;0;4788116;0;0;0;0;0;380396;0;0;21658
2023;2;FEBRUAR;10;Andøya til Senja;LAKS;2023;473560;120579.869;0;0;32880;0;0;0;0;0;11623;0;0;0
2023;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2021;4847574;18899588.271;0;0;1826526;311997;1395605.25;1240538;0;0;45598;1933;0;-9027
2023;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2022;17699710;28486146.348;0;0;3030247;88032;154931.625;137717;0;0;121736;0;0;15059
2023;2;FEBRUAR;12;Vest-Finnmark;LAKS;2021;6988590;24224956.113;0;0;2162907;2227792;10312506;9166672;0;0;162798;30336;0;-13233
2023;2;FEBRUAR;12;Vest-Finnmark;LAKS;2022;31060872;33608127.906;0;0;4186375;0;0;0;0;0;520746;0;0;101174
2023;2;FEBRUAR;13;Øst-Finnmark;LAKS;2021;74144;334167.008;0;0;57776;622868;2876769;2557128;0;0;12956;3313;0;-14699
2023;2;FEBRUAR;13;Øst-Finnmark;LAKS;2022;1686037;2831832.787;0;0;320307;0;0;0;0;0;1184;0;0;7
2023;3;MARS;(null);(null);LAKS;2020;304399;262203.483;0;0;35618;0;0;0;0;0;1586;0;0;1
2023;3;MARS;(null);(null);LAKS;2021;318821;3676899.784;0;0;402761;52579;506167.25;447882;0;2300;8887;393;0;-66
2023;3;MARS;(null);(null);LAKS;2022;2809237;6644114.784;0;0;951142;0;0;0;0;0;27487;1067;0;-157
2023;3;MARS;(null);(null);LAKS;2023;46848;245316.645;3787;3787;23073;0;0;0;0;0;2857;173;0;0
2023;3;MARS;(null);(null);REGNBUEØRRET;2019;1951;12733.212;0;0;0;0;0;0;0;0;118;0;0;0
2023;3;MARS;(null);(null);REGNBUEØRRET;2022;702836;953193.832;0;0;215001;0;0;0;0;0;5734;30;0;6
2023;3;MARS;01;Svenskegrensen til Jæren;LAKS;2021;532774;3484681.411;0;0;801150;982444;6274917;5577704;0;0;7421;10427;0;15569
2023;3;MARS;01;Svenskegrensen til Jæren;LAKS;2022;582631;583855.221;0;0;82500;0;0;0;0;0;1883;0;0;0
2023;3;MARS;02;Ryfylket;LAKS;2021;520436;3371507.144;0;0;676407;1075730;6938011.125;6167121;0;0;22689;20861;0;-43842
2023;3;MARS;02;Ryfylket;LAKS;2022;20121204;36214475.71;0;0;7099707;321475;1138972.5;1012420;0;0;134557;5175;0;-25314
2023;3;MARS;02;Ryfylket;LAKS;2023;2527963;1583455.164;819201;819201;322158;0;0;0;0;0;11435;0;0;0
2023;3;MARS;03;Karmøy til Sotra;LAKS;2021;1211412;4538427.364;0;0;685936;221147;1121574.375;996955;0;0;28010;3029;0;-7661
2023;3;MARS;03;Karmøy til Sotra;LAKS;2022;32109749;76080986.469;0;0;11539813;2741119;13030906.5;11583028;0;0;705727;36544;0;25980
2023;3;MARS;03;Karmøy til Sotra;LAKS;2023;14135368;5553518.453;4819315;11735953;749980;0;0;0;0;0;135702;0;0;1229
2023;3;MARS;03;Karmøy til Sotra;REGNBUEØRRET;2022;880602;1203851.921;0;0;289342;73887;292588.245;257787;0;0;2046;1341;0;7394
2023;3;MARS;03;Karmøy til Sotra;REGNBUEØRRET;2023;2102097;488127.17;1158009;1557204;167916;0;0;0;0;0;17938;0;0;0
2023;3;MARS;04;Nordhordland til Stadt;LAKS;2021;539730;1673792.481;0;0;232244;239707;987414.75;877702;0;0;35193;4669;0;-1843
2023;3;MARS;04;Nordhordland til Stadt;LAKS;2022;22424901;40038606.661;0;0;6443121;635607;2933605.125;2607649;0;0;332602;5478;0;-10422
2023;3;MARS;04;Nordhordland til Stadt;LAKS;2023;5540318;3473801.459;3264350;4351771;543024;53581;242831.25;215850;0;0;44017;257;0;7
2023;3;MARS;04;Nordhordland til Stadt;REGNBUEØRRET;2021;1263036;2884816.427;0;0;429448;47095;188856.055;166393;0;0;6527;2497;0;-6574
2023;3;MARS;04;Nordhordland til Stadt;REGNBUEØRRET;2022;13555349;25561757.765;0;0;4716563;891999;3569222.245;3132387;0;13963;95055;4770;0;4592
2023;3;MARS;04;Nordhordland til Stadt;REGNBUEØRRET;2023;3280619;1246089.797;442596;664705;332629;0;0;0;0;0;19266;0;0;0
2023;3;MARS;05;Stadt til Hustadvika;LAKS;2021;0;0;0;0;0;82103;464901.75;413246;0;0;655;419;0;9444
2023;3;MARS;05;Stadt til Hustadvika;LAKS;2022;22274965;52787609.915;0;0;6842508;609415;2659820.625;2364285;0;0;326497;4352;0;18782
2023;3;MARS;05;Stadt til Hustadvika;LAKS;2023;608238;555149.311;0;0;23309;0;0;0;0;0;8062;0;0;0
2023;3;MARS;05;Stadt til Hustadvika;REGNBUEØRRET;2022;2021658;4357097.882;0;0;899997;111114;409102.805;360443;0;0;12719;0;0;-8038
2023;3;MARS;05;Stadt til Hustadvika;REGNBUEØRRET;2023;653048;293109.149;0;473845;49782;0;0;0;0;0;4799;0;0;0
2023;3;MARS;06;Nordmøre til Sør-Trøndelag;LAKS;2021;4181177;19579312.403;0;0;3341636;2925610;15739195.5;13990396;0;0;135661;11080;0;-40703
2023;3;MARS;06;Nordmøre til Sør-Trøndelag;LAKS;2022;55031568;101953959.643;0;0;13567719;728615;2840580;2524960;0;0;547917;18361;0;31878
2023;3;MARS;06;Nordmøre til Sør-Trøndelag;LAKS;2023;10914625;4159997.136;1508438;2872530;1011124;0;0;0;0;0;105358;0;0;1631
2023;3;MARS;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2022;12688;20782.944;0;0;4243;0;0;0;0;0;45;0;0;0
2023;3;MARS;07;Nord-Trøndelag med Bindal;LAKS;2021;2055416;10272050.065;0;0;1088405;419159;2523018.375;2242683;0;0;31144;1023;0;-20484
2023;3;MARS;07;Nord-Trøndelag med Bindal;LAKS;2022;33200926;57109625.8;0;0;8927808;538845;2570001.75;2284446;0;0;294188;3601;0;415
2023;3;MARS;07;Nord-Trøndelag med Bindal;LAKS;2023;112297;30095.596;0;0;8408;0;0;0;0;0;888;0;0;0
2023;3;MARS;08;Helgeland til Bodø;LAKS;2021;1257155;6271651.564;0;0;1027182;1926419;9512520.75;8455574;0;0;22066;5022;0;-29712
2023;3;MARS;08;Helgeland til Bodø;LAKS;2022;36034823;71827939.739;0;0;9906359;598345;2717936.125;2415745;0;223;316669;1409;0;-15692
2023;3;MARS;08;Helgeland til Bodø;LAKS;2023;149179;67581.575;0;0;9000;0;0;0;0;0;6444;0;0;0
2023;3;MARS;09;Vestfjorden og Vesterålen;LAKS;2021;3356126;15227906.522;0;0;2183678;2629534;14479021.125;12870241;0;0;26961;8039;0;-45748
2023;3;MARS;09;Vestfjorden og Vesterålen;LAKS;2022;35108689;60688775.195;0;0;7582402;883197;3390949.125;3014177;0;0;408920;2146;0;27683
2023;3;MARS;09;Vestfjorden og Vesterålen;LAKS;2023;455402;243843.552;0;0;46476;0;0;0;0;0;13241;0;0;0
2023;3;MARS;10;Andøya til Senja;LAKS;2021;6397594;32597005.616;0;0;3275197;2067260;10349717.625;9199749;0;0;94783;11385;0;-54671
2023;3;MARS;10;Andøya til Senja;LAKS;2022;29260055;44197923.065;0;0;5466710;28585;113770.125;101129;0;0;343424;0;0;49137
2023;3;MARS;10;Andøya til Senja;LAKS;2023;457484;141957.632;0;0;26200;0;0;0;0;0;16076;0;0;0
2023;3;MARS;11;Kvaløy til Loppa;LAKS;2021;3812049;14500437.7;0;0;1527300;963736;5006895.75;4450574;0;0;44415;1167;0;-20823
2023;3;MARS;11;Kvaløy til Loppa;LAKS;2022;17430833;31062300.06;0;0;3755013;84263;233185.5;207276;0;0;143883;932;0;39799
2023;3;MARS;12;Vest-Finnmark;LAKS;2021;5707594;20642594.377;0;0;2072514;1063634;4470779.25;3974026;0;0;154582;26887;0;-31461
2023;3;MARS;12;Vest-Finnmark;LAKS;2022;30184868;37246746.682;0;0;5200396;169206;313403.625;278581;0;0;439498;15563;0;182155
2023;3;MARS;13;Øst-Finnmark;LAKS;2021;0;0;0;0;0;70973;325648.125;289465;0;0;873;2100;0;-198
2023;3;MARS;13;Øst-Finnmark;LAKS;2022;1684226;3127780.303;0;0;395196;0;0;0;0;0;1789;0;0;22
2023;4;APRIL;(null);(null);LAKS;2020;303001;296326.861;0;0;45106;0;0;0;0;0;1318;0;0;34
2023;4;APRIL;(null);(null);LAKS;2021;307402;3650392.314;0;0;242447;1450;17705.25;15738;0;0;6605;0;0;413
2023;4;APRIL;(null);(null);LAKS;2022;2957963;8265968.456;0;0;1066904;0;0;0;0;0;14702;754;0;425
2023;4;APRIL;(null);(null);LAKS;2023;1133553;464769.698;1060431;1102184;60784;0;0;0;0;0;13210;2259;0;10
2023;4;APRIL;(null);(null);REGNBUEØRRET;2019;1807;11789.667;0;0;0;0;0;0;0;0;36;0;0;0
2023;4;APRIL;(null);(null);REGNBUEØRRET;2021;27771;117318.578;0;0;2405;0;0;0;0;0;629;0;0;0
2023;4;APRIL;(null);(null);REGNBUEØRRET;2022;728129;1202919.417;0;0;182139;250;971.56;856;0;0;5414;6;0;0
2023;4;APRIL;(null);(null);REGNBUEØRRET;2023;395795;100083.115;97303;400176;38557;0;0;0;0;0;4381;0;0;0
2023;4;APRIL;01;Svenskegrensen til Jæren;LAKS;2021;0;0;0;0;50809;531252;3564609.75;3168542;0;0;4496;2882;0;5856
2023;4;APRIL;01;Svenskegrensen til Jæren;LAKS;2022;581342;681182.579;0;0;99750;0;0;0;0;0;1289;0;0;0
2023;4;APRIL;02;Ryfylket;LAKS;2021;47290;325384.17;0;0;163298;454102;3491464.5;3103524;0;0;3395;11114;0;-4523
2023;4;APRIL;02;Ryfylket;LAKS;2022;19175766;39829471.804;0;0;7518824;412792;1954182.375;1737051;0;0;107398;4208;0;-7395
2023;4;APRIL;02;Ryfylket;LAKS;2023;5079010;3639546.442;819830;1313857;608327;0;0;0;0;0;33589;0;0;0
2023;4;APRIL;03;Karmøy til Sotra;LAKS;2021;979543;3737122.401;0;0;483846;183550;1055899.125;938577;0;0;26103;2018;0;-20203
2023;4;APRIL;03;Karmøy til Sotra;LAKS;2022;26622622;69244724.855;0;0;11067392;2670727;13317015.375;11837347;0;0;538444;27574;0;25789
2023;4;APRIL;03;Karmøy til Sotra;LAKS;2023;20718830;9169565.624;3876339;5195823;2080165;0;0;0;0;0;146401;0;0;1127
2023;4;APRIL;03;Karmøy til Sotra;REGNBUEØRRET;2022;878819;1391450.235;0;0;238639;0;0;0;0;0;1783;0;0;0
2023;4;APRIL;03;Karmøy til Sotra;REGNBUEØRRET;2023;2285312;733640.028;190395;190395;247872;0;0;0;0;0;7180;0;0;0
2023;4;APRIL;04;Nordhordland til Stadt;LAKS;2021;247809;704060.834;0;0;157439;349865;1285090.875;1142303;0;0;15188;3370;0;-1541
2023;4;APRIL;04;Nordhordland til Stadt;LAKS;2022;20579086;38622650.73;0;0;7124492;1462513;6545944.125;5818617;0;0;288290;15517;0;-1444
2023;4;APRIL;04;Nordhordland til Stadt;LAKS;2023;11136052;4935749.234;2831364;5409529;1099145;206714;1057260.375;939787;0;0;155121;2758;0;5300
2023;4;APRIL;04;Nordhordland til Stadt;REGNBUEØRRET;2021;1161563;2775582.056;0;0;431488;55654;227631.06;200556;0;0;5332;1684;0;-10403
2023;4;APRIL;04;Nordhordland til Stadt;REGNBUEØRRET;2022;12833659;25643113.381;0;0;4394825;737580;3095796.385;2699151;0;32260;129943;9498;11;12414
2023;4;APRIL;04;Nordhordland til Stadt;REGNBUEØRRET;2023;4391474;1858264.885;729191;1239489;492012;0;0;0;0;0;25558;0;0;0
2023;4;APRIL;05;Stadt til Hustadvika;LAKS;2022;21308317;55321099.38;0;0;7655800;676893;3152756.25;2802450;0;0;367288;7467;0;20260
2023;4;APRIL;05;Stadt til Hustadvika;LAKS;2023;4771432;1730464.157;2500116;3998563;283917;0;0;0;0;0;53209;0;0;1262
2023;4;APRIL;05;Stadt til Hustadvika;REGNBUEØRRET;2022;1893461;4465473.384;0;0;870462;113559;384926.17;339142;0;0;13784;0;0;894
2023;4;APRIL;05;Stadt til Hustadvika;REGNBUEØRRET;2023;983569;474854.543;334537;334537;146136;0;0;0;0;0;5540;0;0;1524
2023;4;APRIL;06;Nordmøre til Sør-Trøndelag;LAKS;2021;1759493;7243344.127;0;0;1482828;2283628;12943102.5;11504980;0;0;93334;16685;0;-27681
2023;4;APRIL;06;Nordmøre til Sør-Trøndelag;LAKS;2022;53083021;106913443.277;0;0;16051358;1795345;6982148.25;6206354;0;0;654803;13442;0;54043
2023;4;APRIL;06;Nordmøre til Sør-Trøndelag;LAKS;2023;19525577;7039907.889;6978638;9169550;1655132;0;0;0;0;0;179279;0;0;35423
2023;4;APRIL;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2022;12648;25017.744;0;0;5098;0;0;0;0;0;40;0;0;0
2023;4;APRIL;07;Nord-Trøndelag med Bindal;LAKS;2021;582124;3047916.28;0;0;560942;1416833;7441454.25;6614626;0;0;21924;4230;0;-30225
2023;4;APRIL;07;Nord-Trøndelag med Bindal;LAKS;2022;32556831;62016378.022;0;0;8503241;430509;2086729.875;1854871;0;0;206988;1004;0;6052
2023;4;APRIL;07;Nord-Trøndelag med Bindal;LAKS;2023;3030640;712581.295;2007882;2943428;58800;0;0;0;0;0;25085;0;0;0
2023;4;APRIL;08;Helgeland til Bodø;LAKS;2021;782115;4272855.498;0;0;452397;463292;2262562.25;2010642;0;590;9912;3949;0;2153
2023;4;APRIL;08;Helgeland til Bodø;LAKS;2022;34123649;73230444.573;0;0;10148413;1254019;5334438.375;4741723;0;0;219093;2687;0;13839
2023;4;APRIL;08;Helgeland til Bodø;LAKS;2023;9197284;2660307.707;6370739;8990943;151302;0;0;0;0;0;34371;0;0;24
2023;4;APRIL;09;Vestfjorden og Vesterålen;LAKS;2021;2110736;9317378.23;0;0;1154534;1121729;5946195.375;5285507;0;0;25332;6098;0;-91037
2023;4;APRIL;09;Vestfjorden og Vesterålen;LAKS;2022;34082151;63354377.021;0;0;7445576;656170;3034733.625;2697541;0;0;245811;748;0;74781
2023;4;APRIL;09;Vestfjorden og Vesterålen;LAKS;2023;3714477;911886.089;2529618;3192052;78344;0;0;0;0;0;53050;0;0;0
2023;4;APRIL;10;Andøya til Senja;LAKS;2021;4592272;24535943.311;0;0;2179062;1677774;8882755.875;7895783;0;0;67286;3751;0;-52533
2023;4;APRIL;10;Andøya til Senja;LAKS;2022;28958250;49296472.331;0;0;6361541;0;0;0;0;0;250612;0;0;51193
2023;4;APRIL;10;Andøya til Senja;LAKS;2023;2791002;704965.716;1118919;2358176;83691;0;0;0;0;0;24647;0;0;11
2023;4;APRIL;11;Kvaløy til Loppa;LAKS;2021;3031392;11960237.798;0;0;1377564;752949;3329993.25;2959994;0;0;20191;1412;0;469
2023;4;APRIL;11;Kvaløy til Loppa;LAKS;2022;17204760;33963882.004;0;0;4128326;96785;364817.25;324282;0;0;101087;1856;0;5859
2023;4;APRIL;11;Kvaløy til Loppa;LAKS;2023;1139445;458818.176;0;1152406;59261;0;0;0;0;0;12961;0;0;0
2023;4;APRIL;12;Vest-Finnmark;LAKS;2021;4688410;17230281.495;0;0;1639301;902339;3954636;3515232;0;0;77801;28255;0;-8815
2023;4;APRIL;12;Vest-Finnmark;LAKS;2022;29790405;41573190.076;0;0;5479256;94606;148237.875;131767;0;0;217941;4643;0;50633
2023;4;APRIL;12;Vest-Finnmark;LAKS;2023;1569486;287992.636;1133480;1577347;16199;0;0;0;0;0;7828;0;0;33
2023;4;APRIL;13;Øst-Finnmark;LAKS;2022;1682329;3449622.62;0;0;429374;0;0;0;0;0;1345;0;0;552
2023;5;MAI;(null);(null);LAKS;2020;302233;348391.495;0;0;64538;0;0;0;0;0;768;0;0;0
2023;5;MAI;(null);(null);LAKS;2021;172042;2068332.863;0;0;140925;102728;1368591.75;1216526;0;0;5787;2022;0;551
2023;5;MAI;(null);(null);LAKS;2022;2696032;7910079.441;0;0;1302414;230779;1132635.375;1006787;0;0;27299;2068;0;-1453
2023;5;MAI;(null);(null);LAKS;2023;2875707;883063.949;1831965;1831965;245274;0;0;0;0;0;89297;512;0;2
2023;5;MAI;(null);(null);REGNBUEØRRET;2019;1215;7933.81;0;0;0;0;0;0;0;0;27;0;0;0
2023;5;MAI;(null);(null);REGNBUEØRRET;2021;27212;125765.778;0;0;15928;0;0;0;0;0;559;0;0;0
2023;5;MAI;(null);(null);REGNBUEØRRET;2022;705258;1270832.445;0;0;257691;20258;109431.025;96415;0;0;3809;258;0;1468
2023;5;MAI;(null);(null);REGNBUEØRRET;2023;394984;153101.993;0;0;59463;0;0;0;0;0;811;0;0;0
2023;5;MAI;01;Svenskegrensen til Jæren;LAKS;2022;580808;776747.524;0;0;108750;0;0;0;0;0;534;0;0;0
2023;5;MAI;02;Ryfylket;LAKS;2021;0;0;0;0;0;46998;377375.625;335445;0;0;0;1332;0;1040
2023;5;MAI;02;Ryfylket;LAKS;2022;17111801;38353557.765;0;0;7936346;1813691;7705756.125;6849561;0;0;196364;42484;0;-10464
2023;5;MAI;02;Ryfylket;LAKS;2023;5647452;4845283.133;0;619278;1250845;0;0;0;0;0;50834;0;0;2
2023;5;MAI;03;Karmøy til Sotra;LAKS;2021;742648;2894725.262;0;0;438246;199238;976552.875;868047;0;0;33004;3255;0;-1398
2023;5;MAI;03;Karmøy til Sotra;LAKS;2022;22651929;60333063.724;0;0;11560644;3301247;15874847.5;14110820;0;175;604067;32996;0;20773
2023;5;MAI;03;Karmøy til Sotra;LAKS;2023;25514730;13192123.177;3415905;5014034;3494666;0;0;0;0;0;119631;0;0;860
2023;5;MAI;03;Karmøy til Sotra;REGNBUEØRRET;2022;877858;1764085.236;0;0;403017;0;0;0;0;0;961;0;0;0
2023;5;MAI;03;Karmøy til Sotra;REGNBUEØRRET;2023;2460768;1149995.1;183615;183615;423827;0;0;0;0;0;8159;0;0;0
2023;5;MAI;04;Nordhordland til Stadt;LAKS;2021;1247865;818317.976;0;0;220240;65183;277036.875;246255;0;0;8756;754;0;-11357
2023;5;MAI;04;Nordhordland til Stadt;LAKS;2022;18894466;38003888.384;0;0;8112928;1447998;6582021.75;5850686;0;0;195399;30379;0;-10844
2023;5;MAI;04;Nordhordland til Stadt;LAKS;2023;12271906;5523547.68;2382514;2511972;1772533;189474;1038071.25;922730;0;0;96943;3892;0;8369
2023;5;MAI;04;Nordhordland til Stadt;REGNBUEØRRET;2021;1031509;2655077.558;0;0;630168;105035;448026.495;394737;0;0;3274;1430;0;-20315
2023;5;MAI;04;Nordhordland til Stadt;REGNBUEØRRET;2022;12728571;26457466.835;0;0;6046718;802939;3666811.25;3220750;0;11260;114722;5322;0;26380
2023;5;MAI;04;Nordhordland til Stadt;REGNBUEØRRET;2023;4959080;2653457.911;387764;585866;923620;0;0;0;0;0;12760;0;0;5500
2023;5;MAI;05;Stadt til Hustadvika;LAKS;2022;19720558;56364244.261;0;0;9694165;1314873;6284509.625;5275381;0;349706;261583;10627;0;9136
2023;5;MAI;05;Stadt til Hustadvika;LAKS;2023;7083690;2811466.513;2025032;2025032;781757;0;0;0;0;0;29334;0;0;82
2023;5;MAI;05;Stadt til Hustadvika;REGNBUEØRRET;2022;1689864;4669163.816;0;0;1378093;199008;784692.465;691359;0;0;11202;0;0;6633
2023;5;MAI;05;Stadt til Hustadvika;REGNBUEØRRET;2023;1503463;918543.054;0;664606;273590;0;0;0;0;0;4124;0;0;0
2023;5;MAI;06;Nordmøre til Sør-Trøndelag;LAKS;2021;355662;1502109.466;0;0;426963;1344080;6050686.248;5378300;78;0;31750;8049;0;-19910
2023;5;MAI;06;Nordmøre til Sør-Trøndelag;LAKS;2022;49445189;112061836.626;0;0;21495004;2728446;11001247.875;9778887;0;0;681729;99621;0;69564
2023;5;MAI;06;Nordmøre til Sør-Trøndelag;LAKS;2023;25552405;11274777.318;3736952;6031017;3230639;0;0;0;0;0;160606;0;0;5036
2023;5;MAI;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2022;12635;33242.685;0;0;9488;0;0;0;0;0;13;0;0;0
2023;5;MAI;07;Nord-Trøndelag med Bindal;LAKS;2021;444838;2686414.48;0;0;419740;131392;656257.5;583340;0;0;6798;317;0;1577
2023;5;MAI;07;Nord-Trøndelag med Bindal;LAKS;2022;31093391;65589027.844;0;0;11723036;958657;5361404.625;4765693;0;0;262567;2989;0;-41043
2023;5;MAI;07;Nord-Trøndelag med Bindal;LAKS;2023;5987666;1976048.415;2170139;2437169;587178;0;0;0;0;0;40852;0;0;53
2023;5;MAI;08;Helgeland til Bodø;LAKS;2021;41146;299611.058;0;0;158016;721703;3866774.875;3436071;0;1195;6056;8017;0;-5183
2023;5;MAI;08;Helgeland til Bodø;LAKS;2022;32407623;75166077.623;0;0;11231509;1570875;6861422.25;6099042;0;0;234157;7497;0;-27867
2023;5;MAI;08;Helgeland til Bodø;LAKS;2023;18186634;5780803.858;5552626;8967557;1331394;0;0;0;0;0;170663;0;0;38
2023;5;MAI;09;Vestfjorden og Vesterålen;LAKS;2021;1337028;5690597.121;0;0;819746;740239;4164765.75;3702014;0;0;16986;2506;0;-13791
2023;5;MAI;09;Vestfjorden og Vesterålen;LAKS;2022;33383861;68099461.943;0;0;8860731;406537;1914129;1701448;0;0;277197;1732;0;-6820
2023;5;MAI;09;Vestfjorden og Vesterålen;LAKS;2023;12404443;2830031.595;8301668;9687838;511329;0;0;0;0;0;751113;0;0;50330
2023;5;MAI;10;Andøya til Senja;LAKS;2021;1784190;9862144.639;0;0;1382515;2641339;14254895.61;12670782;210;0;29870;16630;0;-118393
2023;5;MAI;10;Andøya til Senja;LAKS;2022;28722021;56267595.238;0;0;8637665;57371;229073.625;203621;0;0;175016;0;0;7880
2023;5;MAI;10;Andøya til Senja;LAKS;2023;11166804;2774290.673;6551817;8174875;546517;0;0;0;0;0;367873;0;0;1002
2023;5;MAI;11;Kvaløy til Loppa;LAKS;2021;2750521;11691757.139;0;0;1265380;259168;1137857.625;1011429;0;0;19723;533;0;1267
2023;5;MAI;11;Kvaløy til Loppa;LAKS;2022;16752710;37377307.458;0;0;5607039;363806;1405100.25;1248978;0;0;73790;1355;0;-429
2023;5;MAI;11;Kvaløy til Loppa;LAKS;2023;5258770;1357790.385;3481348;4685016;217398;0;0;0;0;0;199404;0;0;23
2023;5;MAI;12;Vest-Finnmark;LAKS;2021;3288010;11491836.43;0;0;1285243;1337951;6134004;5452448;0;0;41210;50820;0;31333
2023;5;MAI;12;Vest-Finnmark;LAKS;2022;29309216;47330064.228;0;0;7087517;0;0;0;0;0;150163;0;0;332628
2023;5;MAI;12;Vest-Finnmark;LAKS;2023;10890295;2053924.489;7184218;9380497;397080;0;0;0;0;0;58878;0;0;810
2023;5;MAI;13;Øst-Finnmark;LAKS;2022;1681070;3966241.585;0;0;561228;0;0;0;0;0;1141;0;0;118
2023;6;JUNI;(null);(null);LAKS;2020;301835;428482.303;0;0;97809;0;0;0;0;0;398;0;0;0
2023;6;JUNI;(null);(null);LAKS;2021;54662;567079.601;0;0;51998;82554;1161678.375;1032603;0;0;2505;1116;0;-10027
2023;6;JUNI;(null);(null);LAKS;2022;2300384;7570549.907;0;0;1274935;157949;757352.125;500305;0;194509;15426;348;0;52
2023;6;JUNI;(null);(null);LAKS;2023;2843184;984649.429;4500;4500;331786;18861;165458.25;147074;0;0;10525;2163;0;1402
2023;6;JUNI;(null);(null);REGNBUEØRRET;2019;1408;9641.902;0;0;445;0;0;0;0;0;24;0;0;0
2023;6;JUNI;(null);(null);REGNBUEØRRET;2021;27136;136780.222;0;0;17054;0;0;0;0;0;76;0;0;0
2023;6;JUNI;(null);(null);REGNBUEØRRET;2022;651905;1186314.282;0;0;219042;45393;215947.555;153093;0;42187;6010;170;0;-252
2023;6;JUNI;(null);(null);REGNBUEØRRET;2023;394935;269971.876;600;600;120062;0;0;0;0;0;649;0;0;0
