;Dato;PO;Temperature;% Dødfisk;Tetthet;BA_ano;% FORFORBRUK;% Rensefisk;badebehandling;ferskvannsbehandling;fôrbehandling;mekanisk behandling;termisk behandling
1225;2013-04-30;9.0;4.07;0.8134318402013476;1.7050960504181603;-0.6263117735325964;8.564593879360196;0.11578128862900888;1.0;0.0;0.0;0.0;0.0
2007;2013-05-31;9.0;7.06;;;0.5982705457471605;;;1.0;0.0;0.0;0.0;0.0
1226;2013-06-30;9.0;11.67;0.5215474200432221;1.7688339792114698;2.5572357120146547;20.45097484366269;0.0;0.0;0.0;1.0;0.0;0.0
1227;2013-07-31;9.0;12.73;0.41942841869644876;1.999530016965353;0.47580153309624024;27.489931824326963;0.0;1.0;0.0;1.0;0.0;0.0
1228;2013-08-31;9.0;13.64;0.4862855720906757;2.20330783655914;-0.3957121097471047;29.96008403264378;0.0;1.0;0.0;1.0;0.0;0.0
1229;2013-09-30;9.0;12.67;0.8396659820261819;2.251347577060932;-0.5734862311039424;27.08521852443992;0.2213145345181283;1.0;0.0;1.0;0.0;0.0
1230;2013-10-31;9.0;10.74;0.8197538711587716;2.2308325256869774;-0.607122086691167;25.912285012086052;0.04812877109135584;1.0;0.0;1.0;0.0;0.0
1231;2013-11-30;9.0;8.82;0.450024059524483;2.1598150183990446;-0.6428062796378701;19.992267464696805;0.0;1.0;0.0;0.0;0.0;0.0
1232;2013-12-31;9.0;6.98;0.4515954499228434;2.0995442389486265;-0.5086940862067566;15.35211401356146;0.0;1.0;0.0;0.0;0.0;0.0
1233;2014-01-31;9.0;5.43;0.4692409652837771;2.0868081696535246;-0.6207057976013922;13.75121424856392;0.02380639780743311;0.0;0.0;1.0;0.0;0.0
1234;2014-02-28;9.0;4.51;0.4018971773926555;2.0850793084826766;-0.6613491231026221;11.646322857477822;0.0;1.0;0.0;0.0;0.0;0.0
1235;2014-03-31;9.0;4.64;0.6701010798958016;2.0544479608124253;-0.5880402070791838;12.349055667556053;0.0;1.0;0.0;0.0;0.0;0.0
1236;2014-04-30;9.0;5.04;0.40826605229630747;1.8611991130227001;-0.5748877250867435;11.234648745136633;0.0;1.0;0.0;0.0;0.0;0.0
1237;2014-05-31;9.0;6.82;0.7420171850063669;1.848435338112306;-0.19917953046662257;14.765914408834593;0.0;1.0;0.0;0.0;0.0;0.0
1238;2014-06-30;9.0;10.35;0.665463510009518;1.847251528554361;2.759266459996895;19.73365228901256;0.15628861102717986;1.0;0.0;1.0;0.0;0.0
1239;2014-07-31;9.0;15.15;0.4946891703696411;1.962470285782557;3.41613590901279;25.482240007119618;0.4035709761782123;1.0;0.0;1.0;0.0;0.0
1240;2014-08-31;9.0;14.38;0.5537513874871223;2.1551205658303467;0.0956732420688239;28.649679059145218;0.0;1.0;0.0;0.0;0.0;0.0
1241;2014-09-30;9.0;12.34;0.7912142357033651;2.2846778437275987;-0.3538829047219665;28.52485697296195;0.19097530633092621;1.0;0.0;1.0;0.0;0.0
1242;2014-10-31;9.0;10.48;0.7121030336559917;2.179010955316607;-0.5504154840024487;26.130384031142594;0.0;1.0;0.0;1.0;0.0;0.0
1243;2014-11-30;9.0;9.04;0.3606437649550509;2.239257345997611;-0.6535870025824932;22.004593833383076;0.0;1.0;0.0;1.0;0.0;0.0
1244;2014-12-31;9.0;7.65;0.3951113446192335;2.2436556107526884;-0.5983897011060221;16.642169943545976;0.0;1.0;0.0;1.0;0.0;0.0
1245;2015-01-31;9.0;6.11;0.5434858203083464;2.2136725065710876;-0.5751033395456359;15.170635465862839;0.0;1.0;0.0;0.0;0.0;0.0
