Dato;PO;BrakkvannsAreal_km2;BA_ano
2021-03-31;4.0;417.42;-0.9412400210468355
2021-04-30;4.0;466.83;-0.8773080549191493
2021-05-31;4.0;798.84;-0.4477178490083388
2021-06-30;4.0;1831.77;0.8887979528995958
2021-07-31;4.0;1907.03;0.9861774260987392
2021-08-31;4.0;1216.16;0.09225559977543105
2021-09-30;4.0;1229.53;0.10955514211761196
2021-10-31;4.0;1842.55;0.90274627499748
2021-11-30;4.0;1939.43;1.0281000268382057
2021-12-31;4.0;501.29;-0.8327200048734081
2022-01-31;4.0;623.87;-0.67411283207576
2022-02-28;4.0;794.25;-0.45365688411309657
2022-03-31;4.0;386.55;-0.9811829434180495
2022-04-30;4.0;305.17;-1.086481130090203
2022-05-31;4.0;1296.03;0.19559998622793662
2022-06-30;4.0;2401.43;1.6258852596046716
2022-07-31;4.0;2709.1;2.023981758663673
2022-08-31;4.0;2642.9;1.9383250867824178
2022-09-30;4.0;1858.73;0.9236816972186087
2022-10-31;4.0;1816.9;0.8695575494120692
2022-11-30;4.0;1294.3;0.19336152637363793
2022-12-31;4.0;37.16;-1.433261260466265
2023-01-31;4.0;231.39;-1.1819456202926055
2023-02-28;4.0;586.25;-0.7227896296010293
2023-03-31;4.0;380.52;-0.988985205222339
2023-04-30;4.0;246.37;-1.1625628869877533
2023-05-31;4.0;925.58;-0.28372802130093205
2023-06-30;4.0;2074.03;1.202259966947224
2023-07-31;4.0;2486.87;1.736436710443561
2023-08-31;4.0;2326.29;1.528661055297156
2023-09-30;4.0;2311.07;1.5089677842090488
2023-10-31;4.0;2041.84;1.1606090867681056
2023-11-30;4.0;108.83;-1.340526914941649
2023-12-31;4.0;204.0;-1.2173857448066174
2024-01-31;4.0;138.39;-1.302279011304037
2024-02-29;4.0;403.86;-0.9587854058007604
2024-03-31;4.0;376.0;-0.9948336668069806
2024-04-30;4.0;715.5;-0.5555520942437442
2024-05-31;4.0;1836.42;0.8948146224501675
2024-06-30;4.0;2086.2;1.218006820373128
2024-07-31;4.0;2199.65;1.3648006183327726
2024-08-31;4.0;2159.73;1.313147833717973
2012-01-31;5.0;77.3;-0.5212547946779748
2012-02-29;5.0;32.62;-0.7284334750181787
2012-03-31;5.0;150.65;-0.1811349154713059
2012-04-30;5.0;167.57;-0.10267781450093326
2012-05-31;5.0;144.61;-0.2091420602621481
2012-06-30;5.0;341.73;0.7048924399316971
2012-07-31;5.0;488.55;1.3856886316852504
2012-08-31;5.0;594.77;1.8782248766659229
2012-09-30;5.0;206.8;0.07922951830448763
2012-10-31;5.0;31.42;-0.7339978084203328
2012-11-30;5.0;21.7;-0.7790689089777809
2012-12-31;5.0;0.16;-0.8789486935464468
2013-01-31;5.0;17.32;-0.7993787258956434
2013-02-28;5.0;2.21;-0.8694429573177669
2013-03-31;5.0;2.48;-0.8681909823022823
2013-04-30;5.0;9.7;-0.8347122429993219
2013-05-31;5.0;279.29;0.4153616252396127
2013-06-30;5.0;607.17;1.9357229884881817
2013-07-31;5.0;399.19;0.9713312710048422
2013-08-31;5.0;269.1;0.3681111607663209
2013-09-30;5.0;67.57;-0.5663722646804408
2013-10-31;5.0;52.68;-0.6354163683121694
2013-11-30;5.0;41.5;-0.6872574078422384
2013-12-31;5.0;60.48;-0.5992482011981679
2014-01-31;5.0;14.39;-0.8129649732859028
2014-02-28;5.0;0.0;-0.879690604666734
2014-03-31;5.0;5.39;-0.8546974738020586
2014-04-30;5.0;82.37;-0.49774548605387364
2014-05-31;5.0;137.74;-0.24099786898948028
2014-06-30;5.0;283.37;0.43428035880693655
2014-07-31;5.0;223.19;0.15522903868890886
2014-08-31;5.0;159.19;-0.14153540942597598
2014-09-30;5.0;47.57;-0.6591111547163423
2014-10-31;5.0;22.52;-0.7752666144863088
2014-11-30;5.0;9.7;-0.8347122429993219
2014-12-31;5.0;10.52;-0.8309099485078498
2015-01-31;5.0;30.35;-0.7389593390372535
2015-02-28;5.0;19.0;-0.7915886591326275
2015-03-31;5.0;32.87;-0.7272742388927299
2015-04-30;5.0;29.43;-0.743225327978905
2015-05-31;5.0;62.77;-0.5886295982890571
2015-06-30;5.0;259.07;0.32160260741331614
2015-07-31;5.0;629.61;2.0397760231084634
2015-08-31;5.0;394.97;0.951763365207267
2015-09-30;5.0;63.97;-0.583065264886903
2015-10-31;5.0;9.13;-0.837355301365345
2015-11-30;5.0;6.4;-0.8500141598552455
2015-12-31;5.0;100.48;-0.4137704211263648
2016-01-31;5.0;3.03;-0.8656406628262949
2016-02-29;5.0;34.62;-0.7191595860145885
2016-03-31;5.0;32.61;-0.7284798444631967
2016-04-30;5.0;36.9;-0.7085873525504958
2016-05-31;5.0;201.48;0.054560973554937726
2016-06-30;5.0;346.6;0.7274743596554393
2016-07-31;5.0;323.68;0.621195591674296
2016-08-31;5.0;336.23;0.6793892451718243
2016-09-30;5.0;154.67;-0.16249439857408976
2016-10-31;5.0;48.19;-0.6562362491252294
2016-11-30;5.0;20.27;-0.7856997396153478
2016-12-31;5.0;200.71;0.050990526288555604
2017-01-31;5.0;373.32;0.8513735167434036
2017-02-28;5.0;153.18;-0.16940344588176434
2017-03-31;5.0;15.55;-0.8075861176638206
2017-04-30;5.0;61.4;-0.5949822122565164
2017-05-31;5.0;208.45;0.0868804767324494
2017-06-30;5.0;650.07;2.1346479076151907
2017-07-31;5.0;820.97;2.927101722971969
2017-08-31;5.0;548.65;1.6643689962431338
2017-09-30;5.0;67.37;-0.5672996535807998
2017-10-31;5.0;42.0;-0.6849389355913409
2017-11-30;5.0;120.8;-0.3195477088498889
2017-12-31;5.0;75.23;-0.5308532697966905
2018-01-31;5.0;2.35;-0.8687937850875156
2018-02-28;5.0;0.75;-0.8762128962903877
2018-03-31;5.0;0.35;-0.8780676740911058
2018-04-30;5.0;52.7;-0.6353236294221335
2018-05-31;5.0;488.32;1.3846221344498373
2018-06-30;5.0;484.03;1.364729642537136
2018-07-31;5.0;393.68;0.9457817067999513
2018-08-31;5.0;265.19;0.349980707764302
2018-09-30;5.0;127.3;-0.28940756958822095
2018-10-31;5.0;531.45;1.584613550812259
2018-11-30;5.0;78.7;-0.5147630723754616
2018-12-31;5.0;19.19;-0.7907076396772865
2019-01-31;5.0;114.61;-0.34825039531600044
2019-02-28;5.0;15.32;-0.8086526148992335
2019-03-31;5.0;23.26;-0.7718352755549807
2019-04-30;5.0;45.23;-0.6699616048505428
2019-05-31;5.0;282.94;0.4322864726711646
2019-06-30;5.0;420.43;1.0698199722229695
2019-07-31;5.0;371.52;0.8430270166401723
2019-08-31;5.0;78.19;-0.517127914071377
2019-09-30;5.0;303.57;0.527946637743197
2019-10-31;5.0;26.1;-0.7586663531698826
2019-11-30;5.0;2.93;-0.8661043572764744
2019-12-31;5.0;3.71;-0.8624875405650743
2020-01-31;5.0;98.84;-0.4213750101093088
2020-02-29;5.0;81.79;-0.5004349138649148
2020-03-31;5.0;31.97;-0.7314474889443455
2020-04-30;5.0;187.03;-0.01244287449600106
2020-05-31;5.0;165.23;-0.11352826463513375
2020-06-30;5.0;873.1;3.1688256398505463
2020-07-31;5.0;663.58;2.197293027834442
2020-08-31;5.0;483.61;1.3627821258463824
2020-09-30;5.0;296.67;0.49595172068081106
2020-10-31;5.0;35.71;-0.7141053165076319
2020-11-30;5.0;57.7;-0.6121389069131581
2020-12-31;5.0;5.06;-0.856227665487651
2021-01-31;5.0;0.32;-0.8782067824261597
2021-02-28;5.0;15.07;-0.8098118510246822
2021-03-31;5.0;50.52;-0.6454321684360468
2021-04-30;5.0;43.4;-0.6784472132888277
2021-05-31;5.0;319.61;0.6023232275519901
2021-06-30;5.0;734.13;2.5244294624360846
2021-07-31;5.0;482.06;1.3555948618686002
2021-08-31;5.0;240.42;0.23512359245483797
2021-09-30;5.0;187.17;-0.011793702265749812
2021-10-31;5.0;266.45;0.35582325783656377
2021-11-30;5.0;225.9;0.16779515828877353
2021-12-31;5.0;25.84;-0.7598719587403493
2022-01-31;5.0;83.48;-0.4925984776568811
2022-02-28;5.0;46.32;-0.6649073353435861
2022-03-31;5.0;20.1;-0.786488020180653
2022-04-30;5.0;73.6;-0.5384114893346165
2022-05-31;5.0;234.87;0.20938855046987537
2022-06-30;5.0;730.57;2.507921940009694
2022-07-31;5.0;863.52;3.124403711523349
2022-08-31;5.0;680.35;2.2750545871295453
2022-09-30;5.0;407.13;1.008148610349095
2022-10-31;5.0;164.42;-0.11728418968158778
2022-11-30;5.0;35.53;-0.714939966517955
2022-12-31;5.0;1.29;-0.8737089462594184
2023-01-31;5.0;7.9;-0.8430587431025529
2023-02-28;5.0;52.43;-0.6365756044376182
2023-03-31;5.0;26.81;-0.755374122573608
2023-04-30;5.0;34.4;-0.7201797138049834
2023-05-31;5.0;216.77;0.12545985498738452
2023-06-30;5.0;636.97;2.073903934641675
2023-07-31;5.0;522.42;1.542741941961049
2023-08-31;5.0;512.32;1.4959088024929192
2023-09-30;5.0;425.17;1.0917990891614784
2023-10-31;5.0;211.26;0.09991029078249357
2023-11-30;5.0;0.57;-0.8770475463007109
2023-12-31;5.0;6.87;-0.8478347959394018
2024-01-31;5.0;3.29;-0.8644350572558283
2024-02-29;5.0;9.0;-0.8379581041505784
2024-03-31;5.0;3.26;-0.8645741655908821
2024-04-30;5.0;35.33;-0.7158673554183139
2024-05-31;5.0;538.06;1.615263753969124
2024-06-30;5.0;399.87;0.9744843932660628
2024-07-31;5.0;323.61;0.6208710055591704
2024-08-31;5.0;249.4;0.2767633540809578
2012-01-31;6.0;39.52;-0.7074734146808193
2012-02-29;6.0;27.1;-0.7440992600218178
2012-03-31;6.0;240.16;-0.11579792279531678
2012-04-30;6.0;306.33;0.07933349316393207
2012-05-31;6.0;599.26;0.9431667359770314
2012-06-30;6.0;1093.77;2.401447475073422
2012-07-31;6.0;715.97;1.2873376224301665
2012-08-31;6.0;411.71;0.39009287980116414
2012-09-30;6.0;151.67;-0.3767496984978094
2012-10-31;6.0;47.58;-0.6837049514402035
2012-11-30;6.0;36.57;-0.7161727901845186
2012-12-31;6.0;0.74;-0.8218333407938564
2013-01-31;6.0;24.13;-0.7528576143424913
2013-02-28;6.0;5.82;-0.8068527212824014
2013-03-31;6.0;18.97;-0.7680741491218435
2013-04-30;6.0;64.8;-0.632924190025389
2013-05-31;6.0;801.39;1.539236149727114
2013-06-30;6.0;629.03;1.0309567050431767
2013-07-31;6.0;301.81;0.06600428052775553
2013-08-31;6.0;273.13;-0.018571343013294182
2013-09-30;6.0;64.67;-0.6333075523357216
2013-10-31;6.0;35.35;-0.7197704980199467
2013-11-30;6.0;46.8;-0.6860051253021985
2013-12-31;6.0;86.23;-0.5697283876374987
2014-01-31;6.0;25.06;-0.7501150993531894
2014-02-28;6.0;1.14;-0.8206537644543719
2014-03-31;6.0;15.03;-0.7796929760657673
2014-04-30;6.0;98.83;-0.5325717329437322
2014-05-31;6.0;203.35;-0.22434843543639207
2014-06-30;6.0;275.8;-0.010697670947234068
2014-07-31;6.0;246.97;-0.09571563561559054
2014-08-31;6.0;177.58;-0.3003426411076909
2014-09-30;6.0;61.07;-0.6439237393910835
2014-10-31;6.0;17.77;-0.7716128781402973
2014-11-30;6.0;3.73;-0.8130160076562086
2014-12-31;6.0;14.16;-0.7822585546041463
2015-01-31;6.0;25.58;-0.7485816501118595
2015-02-28;6.0;59.61;-0.6482291930302024
2015-03-31;6.0;61.52;-0.6425967160091632
2015-04-30;6.0;97.87;-0.5354027161584953
2015-05-31;6.0;254.74;-0.0728023652211011
2015-06-30;6.0;439.03;0.470657943787966
2015-07-31;6.0;518.23;0.7042140590059276
2015-08-31;6.0;209.65;-0.20577010808950874
2015-09-30;6.0;60.13;-0.6466957437888724
2015-10-31;6.0;50.94;-0.6737965101885324
2015-11-30;6.0;36.63;-0.7159958537335959
2015-12-31;6.0;71.71;-0.6125470087607918
2016-01-31;6.0;8.74;-0.7982418140041634
2016-02-29;6.0;25.07;-0.7500856099447024
2016-03-31;6.0;50.03;-0.6764800463608599
2016-04-30;6.0;99.87;-0.5295048344610721
2016-05-31;6.0;449.9;0.5027129308134615
2016-06-30;6.0;375.3;0.28272194349957364
2016-07-31;6.0;221.97;-0.16943915683338143
2016-08-31;6.0;238.1;-0.12187274094366277
2016-09-30;6.0;129.53;-0.44203924888828494
2016-10-31;6.0;22.9;-0.7564848115864067
2016-11-30;6.0;38.93;-0.7092132897815591
2016-12-31;6.0;238.97;-0.11930716240528362
2017-01-31;6.0;333.29;0.15883693844519786
2017-02-28;6.0;90.07;-0.5584044547784461
2017-03-31;6.0;53.13;-0.6673383297298539
2017-04-30;6.0;153.63;-0.3709697744343346
2017-05-31;6.0;556.32;0.8165392159333539
2017-06-30;6.0;1259.3;2.8895856537606592
2017-07-31;6.0;998.55;2.1206493274591
2017-08-31;6.0;430.48;0.4454444995314817
2017-09-30;6.0;74.4;-0.6046143578777574
2017-10-31;6.0;49.13;-0.6791340931247004
2017-11-30;6.0;102.8;-0.520864437774347
2017-12-31;6.0;49.45;-0.6781904320531127
2018-01-31;6.0;2.58;-0.8164072896322271
2018-02-28;6.0;0.07;-0.8238091311624932
2018-03-31;6.0;1.87;-0.8185010376348123
2018-04-30;6.0;170.5;-0.3212211423165693
2018-05-31;6.0;1144.58;2.5512831595964602
2018-06-30;6.0;397.6;0.3484833244258431
2018-07-31;6.0;197.52;-0.24154076058438087
2018-08-31;6.0;195.61;-0.2471732376054201
2018-09-30;6.0;121.33;-0.4662205638477204
2018-10-31;6.0;341.81;0.18396191447622093
2018-11-30;6.0;84.87;-0.5737389471917466
2018-12-31;6.0;32.23;-0.728971193467927
2019-01-31;6.0;210.77;-0.2024672943389517
2019-02-28;6.0;82.54;-0.5806099793692446
2019-03-31;6.0;76.32;-0.5989523914482311
2019-04-30;6.0;240.87;-0.1137041747927315
2019-05-31;6.0;623.32;1.0141182527970334
2019-06-30;6.0;609.2;0.9724792080132252
2019-07-31;6.0;391.9;0.33167436158818664
2019-08-31;6.0;63.42;-0.6369937283966112
2019-09-30;6.0;319.3;0.11758125597172206
2019-10-31;6.0;72.16;-0.6112199853788715
2019-11-30;6.0;29.0;-0.7384962724092656
2019-12-31;6.0;46.52;-0.6868308287398378
2020-01-31;6.0;302.32;0.06750824036059844
2020-02-29;6.0;213.03;-0.19580268802086342
2020-03-31;6.0;56.61;-0.6570760155763373
2020-04-30;6.0;366.37;0.2563879017205787
2020-05-31;6.0;648.39;1.088048199874234
2020-06-30;6.0;2218.63;5.718593078155193
2020-07-31;6.0;871.52;1.7460453714472612
2020-08-31;6.0;456.45;0.5220284933725228
2020-09-30;6.0;248.07;-0.09247180068200776
2020-10-31;6.0;90.23;-0.5579326242426522
2020-11-30;6.0;204.23;-0.22175336748952584
2020-12-31;6.0;37.52;-0.7133712963782425
2021-01-31;6.0;12.55;-0.787006349370572
2021-02-28;6.0;67.14;-0.6260236684394039
2021-03-31;6.0;275.13;-0.012673461315870911
2021-04-30;6.0;209.07;-0.20748049378176153
2021-05-31;6.0;647.52;1.0854826213358548
2021-06-30;6.0;712.03;1.2757187954862423
2021-07-31;6.0;295.52;0.04745544258935929
2021-08-31;6.0;220.71;-0.17315482230275805
2021-09-30;6.0;421.97;0.42034901290894566
2021-10-31;6.0;384.77;0.3106484133368727
2021-11-30;6.0;369.77;0.2664143006061982
2021-12-31;6.0;129.52;-0.44206873829677207
2022-01-31;6.0;141.13;-0.40783153504323
2022-02-28;6.0;43.29;-0.6963559076811764
2022-03-31;6.0;133.58;-0.4300960384510028
2022-04-30;6.0;257.3;-0.06525307664839931
2022-05-31;6.0;845.45;1.669166483521349
2022-06-30;6.0;1504.43;3.6124595240053425
2022-07-31;6.0;1168.42;2.621585909429746
2022-08-31;6.0;851.23;1.6862113616269023
2022-09-30;6.0;382.77;0.30475053163944943
2022-10-31;6.0;193.0;-0.2548699732205575
2022-11-30;6.0;70.97;-0.6147292249888383
2022-12-31;6.0;5.97;-0.8064103801550945
2023-01-31;6.0;30.58;-0.7338369458683013
2023-02-28;6.0;113.64;-0.4888979189743129
2023-03-31;6.0;61.1;-0.6438352711656222
2023-04-30;6.0;174.27;-0.31010363531692636
2023-05-31;6.0;777.55;1.4689333998938288
2023-06-30;6.0;1060.67;2.3038375329810674
2023-07-31;6.0;682.65;1.1890789133510946
2023-08-31;6.0;745.87;1.3755109538066441
2023-09-30;6.0;454.5;0.5162780587175351
2023-10-31;6.0;345.26;0.19413576040427605
2023-11-30;6.0;53.03;-0.667633223814725
2023-12-31;6.0;29.97;-0.7356357997860153
2024-01-31;6.0;66.71;-0.6272917130043499
2024-02-29;6.0;33.24;-0.7259927632107283
2024-03-31;6.0;24.71;-0.7511472286502385
2024-04-30;6.0;168.47;-0.3272074922394539
2024-05-31;6.0;890.0;1.8005417983314524
2024-06-30;6.0;414.1;0.3971408484295851
2024-07-31;6.0;344.35;0.19145222423194855
2024-08-31;6.0;391.33;0.32999346530442103
2012-01-31;7.0;6.37;-1.2410263659259397
2012-02-29;7.0;7.34;-1.2300755653159618
2012-03-31;7.0;99.06;-0.1946039859889804
2012-04-30;7.0;130.23;0.15728926660175221
2012-05-31;7.0;206.74;1.0210477765702146
2012-06-30;7.0;254.47;1.5598949034921161
2012-07-31;7.0;205.0;1.0014040723832438
2012-08-31;7.0;113.77;-0.028535659212924048
2012-09-30;7.0;86.63;-0.3349322865890064
2012-10-31;7.0;31.52;-0.9570958140280594
2012-11-30;7.0;14.6;-1.1481139030186016
2012-12-31;7.0;0.61;-1.3060538004759115
2013-01-31;7.0;7.61;-1.2270274043214318
2013-02-28;7.0;4.04;-1.2673308663602163
2013-03-31;7.0;38.06;-0.8832625810494455
2013-04-30;7.0;46.7;-0.7857214292244878
2013-05-31;7.0;247.13;1.4770300823815616
2013-06-30;7.0;207.77;1.032675946290088
2013-07-31;7.0;148.23;0.36049999957041406
2013-08-31;7.0;107.48;-0.09954652090030634
2013-09-30;7.0;52.53;-0.7199037307129713
2013-10-31;7.0;33.55;-0.9341781591432603
2013-11-30;7.0;52.33;-0.7221616277459565
2013-12-31;7.0;89.71;-0.3001606722810354
2014-01-31;7.0;10.19;-1.1979005325959238
2014-02-28;7.0;3.54;-1.2729756089426791
2014-03-31;7.0;42.74;-0.8304277904775934
2014-04-30;7.0;97.17;-0.2159411129506899
2014-05-31;7.0;147.06;0.34729130192745117
2014-06-30;7.0;185.73;0.7838556932551263
2014-07-31;7.0;122.65;0.07171496905161591
2014-08-31;7.0;64.23;-0.587816754283341
2014-09-30;7.0;20.9;-1.0769901464795697
2014-10-31;7.0;11.81;-1.1796115666287441
2014-11-30;7.0;9.0;-1.2113350199421853
2014-12-31;7.0;16.58;-1.1257607223920487
2015-01-31;7.0;42.74;-0.8304277904775934
2015-02-28;7.0;70.57;-0.5162414183377125
2015-03-31;7.0;49.13;-0.7582879802737186
2015-04-30;7.0;118.0;0.01921886303471153
2015-05-31;7.0;182.35;0.7456972333976776
2015-06-30;7.0;253.7;1.5512019999151232
2015-07-31;7.0;208.84;1.0447556954165584
2015-08-31;7.0;96.32;-0.2255371753408768
2015-09-30;7.0;39.73;-0.8644091408240199
2015-10-31;7.0;61.74;-0.615927572344006
2015-11-30;7.0;76.87;-0.44511766179868073
2015-12-31;7.0;100.65;-0.17665370457674856
2016-01-31;7.0;6.26;-1.2422682092940815
2016-02-29;7.0;6.28;-1.2420424195907829
2016-03-31;7.0;26.16;-1.017607454512061
2016-04-30;7.0;96.6;-0.22237611949469763
2016-05-31;7.0;215.52;1.1201694563182618
2016-06-30;7.0;186.4;0.7914196483156266
2016-07-31;7.0;108.29;-0.09040203791671654
2016-08-31;7.0;85.35;-0.34938282760011125
2016-09-30;7.0;95.7;-0.2325366561431306
2016-10-31;7.0;19.29;-1.0951662175951002
2016-11-30;7.0;9.03;-1.2109963353872375
2016-12-31;7.0;92.29;-0.27103380055552706
2017-01-31;7.0;156.42;0.4529608830711552
2017-02-28;7.0;76.57;-0.44850450734815855
2017-03-31;7.0;48.03;-0.7707064139551367
2017-04-30;7.0;157.03;0.45984746902176
2017-05-31;7.0;187.16;0.79999965704097
2017-06-30;7.0;338.1;2.504034547834849
2017-07-31;7.0;305.61;2.1372391748264143
2017-08-31;7.0;204.06;0.9907919563282137
2017-09-30;7.0;48.33;-0.7673195684056591
2017-10-31;7.0;29.84;-0.9760621491051344
2017-11-30;7.0;79.63;-0.413958682743486
2017-12-31;7.0;24.81;-1.0328482594847106
2018-01-31;7.0;2.29;-1.2870874653988362
2018-02-28;7.0;0.25;-1.3101180151352847
2018-03-31;7.0;2.13;-1.2888937830252245
2018-04-30;7.0;92.63;-0.26719537559945244
2018-05-31;7.0;308.32;2.167833679623363
2018-06-30;7.0;188.07;0.8102730885410523
2018-07-31;7.0;152.81;0.41220584162577373
2018-08-31;7.0;140.55;0.27379675350378524
2018-09-30;7.0;111.73;-0.0515662089493723
2018-10-31;7.0;243.77;1.4390974122274116
2018-11-30;7.0;56.0;-0.6807292171906792
2018-12-31;7.0;18.97;-1.0987788528478764
2019-01-31;7.0;162.52;0.521826742577202
2019-02-28;7.0;95.39;-0.2360363965442576
2019-03-31;7.0;79.97;-0.41012025778741124
2019-04-30;7.0;120.93;0.052297054567943785
2019-05-31;7.0;202.26;0.9704708830313474
2019-06-30;7.0;183.57;0.7594704052988869
2019-07-31;7.0;204.16;0.9919209048447062
2019-08-31;7.0;34.84;-0.9196147232805062
2019-09-30;7.0;168.47;0.5889991793085095
2019-10-31;7.0;45.61;-0.7980269680542569
2019-11-30;7.0;52.23;-0.7232905762624491
2019-12-31;7.0;53.87;-0.704775820591971
2020-01-31;7.0;226.29;1.241757211544511
2020-02-29;7.0;50.97;-0.7375153275702553
2020-03-31;7.0;52.19;-0.7237421556690461
2020-04-30;7.0;240.17;1.398455265633679
2020-05-31;7.0;254.94;1.5652009615196312
2020-06-30;7.0;383.97;3.021883232349989
2020-07-31;7.0;193.9;0.876090787052569
2020-08-31;7.0;155.9;0.44709035078539405
2020-09-30;7.0;206.87;1.0225154096416549
2020-10-31;7.0;48.52;-0.7651745662243231
2020-11-30;7.0;151.17;0.39369108595529545
2020-12-31;7.0;13.16;-1.1643707616560945
2021-01-31;7.0;12.65;-1.1701283990902065
2021-02-28;7.0;27.96;-0.9972863812151946
2021-03-31;7.0;169.87;0.6048044585394055
2021-04-30;7.0;213.0;1.091719953702649
2021-05-31;7.0;190.52;0.8379323271951203
2021-06-30;7.0;201.93;0.9667453529269221
2021-07-31;7.0;128.42;0.13685529845323674
2021-08-31;7.0;109.1;-0.08125755493312689
2021-09-30;7.0;163.17;0.5291649079344034
2021-10-31;7.0;186.42;0.791645438018925
2021-11-30;7.0;160.47;0.4986832979891042
2021-12-31;7.0;77.71;-0.4356344942601433
2022-01-31;7.0;143.52;0.30732652444361447
2022-02-28;7.0;63.54;-0.5956064990471398
2022-03-31;7.0;154.68;0.43331717888418475
2022-04-30;7.0;221.27;1.1850839960165844
2022-05-31;7.0;347.16;2.6063172834290755
2022-06-30;7.0;301.6;2.0919683393150628
2022-07-31;7.0;295.32;2.021070372479329
2022-08-31;7.0;251.48;1.5261393428489882
2022-09-30;7.0;85.87;-0.3435122953143498
2022-10-31;7.0;171.29;0.6208355274735997
2022-11-30;7.0;53.23;-0.7120010910975234
2022-12-31;7.0;16.94;-1.1216965077326755
2023-01-31;7.0;52.32;-0.7222745225976057
2023-02-28;7.0;184.25;0.7671472552110363
2023-03-31;7.0;107.19;-0.10282047159813486
2023-04-30;7.0;112.53;-0.042534620817431805
2023-05-31;7.0;256.26;1.580103081937333
2023-06-30;7.0;349.27;2.6301380971270683
2023-07-31;7.0;136.68;0.2301064459155229
2023-08-31;7.0;58.94;-0.6475381308057978
2023-09-30;7.0;139.43;0.26115253011906847
2023-10-31;7.0;160.29;0.49665119065941754
2023-11-30;7.0;12.47;-1.1721605064198932
2023-12-31;7.0;39.45;-0.8675701966701989
2024-01-31;7.0;70.32;-0.519063789628944
2024-02-29;7.0;45.14;-0.8033330260817719
2024-03-31;7.0;22.87;-1.0547498607046664
2024-04-30;7.0;110.7;-0.06319437866924574
2024-05-31;7.0;232.81;1.3153646548198263
2024-06-30;7.0;121.07;0.05387758249103323
2024-07-31;7.0;70.13;-0.5212087918102798
2024-08-31;7.0;122.13;0.06584443676585446
2012-01-31;8.0;20.96;-1.0040059708757743
2012-02-29;8.0;5.28;-1.0478632927330593
2012-03-31;8.0;132.39;-0.6923336893351315
2012-04-30;8.0;212.0;-0.46966268212477
2012-05-31;8.0;261.03;-0.3325246406284252
2012-06-30;8.0;701.63;0.8998437273766652
2012-07-31;8.0;662.65;0.7908157678105316
2012-08-31;8.0;460.48;0.2253416122054725
2012-09-30;8.0;338.23;-0.11659445903515912
2012-10-31;8.0;118.74;-0.7305130543448216
2012-11-30;8.0;60.63;-0.8930480653860741
2012-12-31;8.0;9.0;-1.0374583668842647
2013-01-31;8.0;7.32;-1.042157365654688
2013-02-28;8.0;13.46;-1.0249836439580218
2013-03-31;8.0;80.29;-0.8380585916798096
2013-04-30;8.0;52.83;-0.9148648453916113
2013-05-31;8.0;674.94;0.8251911814346412
2013-06-30;8.0;973.8;1.6611094984160326
2013-07-31;8.0;598.23;0.6106315411494153
2013-08-31;8.0;396.1;0.04526926646746136
2013-09-30;8.0;307.07;-0.2037496981342028
2013-10-31;8.0;192.71;-0.5236172572923102
2013-11-30;8.0;141.83;-0.6659297914822762
2013-12-31;8.0;324.58;-0.15477382404484938
2014-01-31;8.0;55.65;-0.9069772403126863
2014-02-28;8.0;4.21;-1.0508561074261267
2014-03-31;8.0;127.9;-0.7048923229537035
2014-04-30;8.0;175.17;-0.5726770420739927
2014-05-31;8.0;359.87;-0.056066879635181505
2014-06-30;8.0;920.33;1.5115526744549979
2014-07-31;8.0;1001.9;1.7397058468975197
2014-08-31;8.0;530.77;0.42194436433229443
2014-09-30;8.0;323.6;-0.1575149066609296
2014-10-31;8.0;112.52;-0.7479105378876988
2014-11-30;8.0;37.73;-0.9570998938638692
2014-12-31;8.0;36.97;-0.9592256314028703
2015-01-31;8.0;106.03;-0.7660632176615367
2015-02-28;8.0;161.25;-0.6116116033146437
2015-03-31;8.0;117.48;-0.7340373034226392
2015-04-30;8.0;181.4;-0.5552515883003392
2015-05-31;8.0;399.81;0.055646222085479646
2015-06-30;8.0;825.33;1.2458354820798647
2015-07-31;8.0;1136.35;2.115765599685273
2015-08-31;8.0;849.39;1.313131857327714
2015-09-30;8.0;364.03;-0.04443126363222841
2015-10-31;8.0;385.97;0.016935422691039294
2015-11-30;8.0;297.57;-0.2303214173717161
2015-12-31;8.0;295.19;-0.23697833229648257
2016-01-31;8.0;48.77;-0.9262207590868012
2016-02-29;8.0;30.34;-0.977769894407577
2016-03-31;8.0;38.68;-0.9544427219401179
2016-04-30;8.0;132.1;-0.693144826027645
2016-05-31;8.0;498.0;0.3302859180782618
2016-06-30;8.0;764.33;1.075217074344253
2016-07-31;8.0;790.65;1.148834721747553
2016-08-31;8.0;541.52;0.452012362416849
2016-09-30;8.0;454.67;0.20909090812442488
2016-10-31;8.0;234.97;-0.40541506203154054
2016-11-30;8.0;15.5;-1.0192777168796503
2016-12-31;8.0;210.48;-0.4739141572027722
2017-01-31;8.0;372.45;-0.020880329318558682
2017-02-28;8.0;337.79;-0.11782514918931764
2017-03-31;8.0;77.23;-0.8466174822973666
2017-04-30;8.0;182.67;-0.5516993689917453
2017-05-31;8.0;250.19;-0.3628443707899666
2017-06-30;8.0;1146.87;2.145190282461972
2017-07-31;8.0;1413.03;2.8896459448047658
2017-08-31;8.0;1002.65;1.7418036142057445
2017-09-30;8.0;393.67;0.0384725003888132
2017-10-31;8.0;155.58;-0.6274707241648226
2017-11-30;8.0;229.17;-0.4216377958818118
