Dato;index;PO;BEHFISK_STK;BIOMASSE_KG;FORFORBRUK_KG;DØDFISK_STK;% Dødfisk;Tetthet;% FORFORBRUK
2024-03-31;996;12.0;37579154;65928607.024000004;7667253;454519;1.2094976911933675;5888.585836370133;11.629629907407097
2024-04-30;997;12.0;36742096;65019093.94200001;6819573;268020;0.7294630115821373;5807.350298499465;10.488569720893635
2024-05-31;998;12.0;46932823;71083139.995;8310815;301854;0.6431618230166978;6348.976419703466;11.691682444788713
2024-06-30;999;12.0;47673619;74478335.283;11881696;375817;0.7883122948983587;6652.227159967846;15.953224457625662
2024-07-31;1000;12.0;49612738;77748087.71000001;17941275;201816;0.406782629090134;6944.273643265453;23.07616242205322
2024-08-31;1001;12.0;51616860;85566496.15799999;22464848;290984;0.5637382824139244;7642.595226688102;26.25425722530262
2024-10-31;1002;12.0;44560545;81344120.038;18867839;549125;1.2323121272417112;7265.462668631654;23.19508649326573
2024-11-30;1003;12.0;41258965;73026729.214;13211873;767953;1.8612997199517727;6522.573170239371;18.091831774751242
2024-12-31;1004;12.0;42771897;72127299.636;10257518;536609;1.2545831203137892;6442.23826688103;14.22140860917562
2025-01-31;1005;12.0;40231974;69902459.29300001;9702287;490710;1.2197015239669822;6243.520837173992;13.879750581209638
2025-02-28;1006;12.0;37286242;63709628.528;7309143;426820;1.144711767949154;5690.391972847446;11.472587690238495
2017-10-31;1007;13.0;3512365;10557395.574;2160689;8040;0.22890559494813326;2530.5358518696066;20.466117659938696
2017-11-30;1008;13.0;3039419;9286940.958999999;1428257;7672;0.25241666252662104;2226.0165290028763;15.37919758837136
2017-12-31;1009;13.0;2720029;8302137.633;970014;15799;0.5808393954623279;1989.9658755992332;11.683906517573387
2018-02-28;1010;13.0;1889454;4606691.9399999995;364915;33161;1.7550572810981373;1104.1926989453498;7.921410955037728
2018-03-31;1011;13.0;1641577;3235562.77;331980;11118;0.6772755709905779;775.5423705656759;10.260348001222674
2018-04-30;1012;13.0;1636245;3450196.59;287130;5332;0.3258680698795107;826.9886361457334;8.32213447871966
2018-05-31;1013;13.0;1631714;3710825.056;373604;4501;0.27584490909558906;889.4595052732502;10.067949697491748
2018-06-30;1014;13.0;2791290;4177241.672;552733;30162;1.0805756478187505;1001.256393096836;13.232009143855922
2018-07-31;1015;13.0;3289311;5104160.248;1086434;34957;1.0627453591344813;1223.4324659635665;21.285264317978758
2018-08-31;1016;13.0;3240759;5978932.450999999;1725129;6364;0.19637375071703883;1433.109408197507;28.853461953922316
2018-09-30;1017;13.0;3107313;6847042.677;1775650;8296;0.2669830815241336;1641.1895198945351;25.93309380069459
2018-10-31;1018;13.0;2754551;6452298.5819999995;1582710;8304;0.3014647396254417;1546.572047459252;24.52939801042828
2018-11-30;1019;13.0;2279754;5004328.027;1024692;7894;0.34626543039292834;1199.5033621764142;20.476115763623984
2018-12-31;1020;13.0;2073136;4461574.973;587077;11496;0.5545222310547885;1069.4091498082455;13.158514729726587
2019-04-30;1021;13.0;1422735;2014523.193;134782;17216;1.2100637153088944;482.86749592521574;6.690516171188107
2019-05-31;1022;13.0;3044109;2432830.017;262881;52137;1.7127179085900013;583.1327941035474;10.805563815106446
2019-06-30;1023;13.0;3708147;2706343.443;438075;41982;1.1321557640514253;648.6921004314478;16.18696995509154
2019-07-31;1024;13.0;4208172;3615424.495;966707;9577;0.22758100191722203;866.5926402205178;26.73840931644183
2019-08-31;1025;13.0;4296732;4984915.415;1490656;23199;0.5399219686031151;1194.8502912272293;29.90333588238026
2019-09-30;1026;13.0;4267257;6468102.947;1687561;29235;0.6851005224199058;1550.3602461649089;26.090509285766938
2019-10-31;1027;13.0;4212874;7910427.501;1847274;53927;1.2800525247135328;1896.0756234419944;23.352391508126153
2019-11-30;1028;13.0;3804440;6881776.217;1221237;28298;0.7438151212793472;1649.5149129913711;17.74595629807298
2019-12-31;1029;13.0;3471660;5918782.986;720574;27088;0.7802607398189915;1418.6919908916586;12.174360872909357
2020-01-31;1030;13.0;3042457;4207734.637;559476;24396;0.8018519242835642;1008.5653492329818;13.29637080913665
2020-02-29;1031;13.0;2951804;4199577.031;461940;4153;0.1406936232893512;1006.6100266059445;10.999679172214236
2020-03-31;1032;13.0;2947014;4597654.789;508949;3972;0.1347804930685772;1102.0265553691274;11.069752370658032
2020-04-30;1033;13.0;2939529;4975772.471;499762;6280;0.21363966812370283;1192.65878978907;10.043907813565296
2020-05-31;1034;13.0;3743540;5621942.552;698337;4851;0.12958322870865543;1347.541359539789;12.421631732105967
2020-06-30;1035;13.0;4345896;6566057.32;1006163;19203;0.4418651527786215;1573.839242569511;15.323701133940146
2020-07-31;1036;13.0;4335454;8158022.331;1719191;9600;0.22143009705557942;1955.4224187440077;21.07362458995946
2020-08-31;1037;13.0;4329282;10230494.473;2341067;5876;0.13572689420555187;2452.179883269415;22.883224326824774
2020-09-30;1038;13.0;4273654;12136794.083999999;2472395;10000;0.2339918018632299;2909.106923298178;20.371071494566852
2020-10-31;1039;13.0;3250297;9327650.219;2190703;19029;0.5854541908016405;2235.7742615052734;23.486118674750873
2020-11-30;1040;13.0;2104762;5022905.423;1088620;11103;0.5275180756779152;1203.9562375359542;21.67311363290226
2020-12-31;1041;13.0;1994068;5052141.0030000005;613073;8145;0.40846149679950733;1210.96380704698;12.134914675500001
2021-01-31;1042;13.0;1612369;3740235.118;470784;8012;0.4969085860618754;896.5088969319271;12.587016194097988
2021-02-28;1043;13.0;1387106;2975685.707;236072;3605;0.25989362024243284;713.2516076222436;7.933364718077063
2021-03-31;1044;13.0;1383665;3145328.414;232263;3441;0.24868736290937474;753.913809683605;7.384379925676023
2021-04-30;1045;13.0;1380863;3328201.874;249135;2802;0.20291658187669595;797.7473331735379;7.485573574915907
2021-05-31;1046;13.0;2120495;3688831.7690000003;314536;35575;1.677674316610037;884.1878640939598;8.52671034345562
2021-06-30;1047;13.0;2108768;4298580.648;681378;11660;0.5529294829967071;1030.3405196548417;15.85123220421663
2021-07-31;1048;13.0;2687526;5387216.094;1100058;4670;0.17376576077775618;1291.2790254074782;20.419786041721757
2021-08-31;1049;13.0;2431523;5414380.415999999;1414394;19299;0.7937000801555238;1297.7901284755512;26.122915113617317
2021-09-30;1050;13.0;3556222;4280643.8950000005;979842;36763;1.0337656085587459;1026.0412020613617;22.890061029007878
2021-10-31;1051;13.0;3345600;4011232.2709999997;1017041;6676;0.19954567192730752;961.4650697507191;25.3548269281961
2021-11-30;1052;13.0;3095972;2930582.473;733610;24229;0.7825975170318078;702.4406694630873;25.032907511011377
2021-12-31;1053;13.0;2970530;2594614.955;357183;37225;1.25314337845435;621.9115424256951;13.766320097388016
2022-01-31;1054;13.0;2931783;2870844.538;368432;38022;1.2968899812844266;688.1218930968361;12.833575455697488
2022-02-28;1055;13.0;2779665;3023034.207;359249;40313;1.4502826779486018;724.6007207574305;11.883722624379818
2022-03-31;1056;13.0;2747164;3354804.071;432227;32136;1.1697881888376522;804.1236987056568;12.88382244841982
2022-04-30;1057;13.0;2715333;3777210.049;475586;31665;1.1661553113375045;905.3715361936721;12.590933356377926
2022-05-31;1058;13.0;2684210;4191182.516;527858;30440;1.1340394380469485;1004.5979185043144;12.594488500199692
2022-06-30;1059;13.0;3036015;4586228.365;693380;36332;1.1967002798075768;1099.2877193192714;15.118741257883261
2022-07-31;1060;13.0;4216421;5834600.115;1153102;13482;0.3197498542009918;1398.5139297698945;19.763171036101074
2022-08-31;1061;13.0;4205275;7416580.526000001;1761196;10834;0.2576288114332594;1777.703865292426;23.746738727178215
2022-09-30;1062;13.0;4188136;9111664.828;1923638;16813;0.40144350613256113;2184.004033557047;21.111816954555785
2022-10-31;1063;13.0;3846920;9262263.802;1889549;41292;1.0733781830659332;2220.101582454458;20.400509426129602
2022-11-30;1064;13.0;3245339;8025447.634000001;1506310;50502;1.5561394356645022;1923.645166347076;18.76917112533987
2022-12-31;1065;13.0;2880181;7460375.316;1080164;10972;0.3809482806809711;1788.2011783317353;14.478681758589424
2023-01-31;1066;13.0;2415402;5844964.813;668928;15339;0.6350495693884496;1400.998277325024;11.444517142553412
2023-02-28;1067;13.0;1760181;3165999.795;378083;14140;0.8033264760839937;758.8685989932886;11.94197803161892
2023-03-31;1068;13.0;1684226;3127780.303;395196;2662;0.15805479787154456;749.7076469319271;12.635030651639731
2023-04-30;1069;13.0;1682329;3449622.62;429374;1345;0.07994869017891268;826.8510594439118;12.446984708141786
2023-05-31;1070;13.0;1681070;3966241.585;561228;1141;0.06787343775095624;950.6811085810162;14.150121417780456
2023-06-30;1071;13.0;3032517;4803094.071;817166;19629;0.6472840877726325;1151.2689527804412;17.013324909330095
2023-07-31;1072;13.0;4818614;6132159.790999999;1081897;5227;0.10847517564179243;1469.8369585330774;17.643000783963103
2023-08-31;1073;13.0;4707126;7402557.005999999;1952416;13416;0.28501467774603867;1774.3425230105463;26.37488638611641
2023-09-30;1074;13.0;4197776;6891688.19;1837389;37016;0.8818002675702562;1651.8907454458295;26.660942128317615
2023-10-31;1075;13.0;3756751;5774488.557;1468379;7956;0.21177874179044603;1384.1055985139021;25.428728198274612
2023-11-30;1076;13.0;3341983;4124528.4740000004;894432;5869;0.1756142984569341;988.6213983700864;21.68567887549514
2023-12-31;1077;13.0;3139421;3166489.836;530849;6823;0.21733306874101946;758.9860584851391;16.76458878739316
2024-01-31;1078;13.0;3099885;3292449.064;390598;6676;0.2153628279758765;789.1776279961648;11.863448527445467
2024-02-29;1079;13.0;3049137;3261645.896;333802;6439;0.21117450609795496;781.79431831256;10.234158171779663
2024-03-31;1080;13.0;3038504;3519249.519;327415;5502;0.18107595053355202;843.5401531639501;9.303546060952094
2024-04-30;1081;13.0;3023427;3872781.321;431774;8454;0.2796164749471378;928.2793195110258;11.148938300717443
2024-05-31;1082;13.0;3009450;4635326.777;633348;7202;0.23931283124823474;1111.0562744487056;13.663502714471084
2024-06-30;1083;13.0;4814988;6200374.406;1238330;27495;0.5710294605095589;1486.1875373921382;19.97185845425219
2024-07-31;1084;13.0;4808347;8306407.072;2174788;5840;0.12145546068118628;1990.9892310642376;26.18205417997121
2024-08-31;1085;13.0;4794878;10990698.938;2873409;12759;0.2660964470837423;2634.3957186001917;26.144006092872562
2024-09-30;1086;13.0;4457096;12659345.330000002;3384575;16797;0.3768597310894807;3034.358899808246;26.735782236536863
2024-10-31;1087;13.0;3929295;12813369.722000001;2974939;10871;0.276665406898693;3071.2774980824547;23.217460079155902
2024-11-30;1088;13.0;3355948;11772531.427000001;2142691;12459;0.3712512827969921;2821.795644055609;18.200766872329538
2024-12-31;1089;13.0;2479102;8423209.421;1248956;10932;0.440966124023941;2018.985959012464;14.827554885269901
2025-01-31;1090;13.0;2469935;9109960.195;971618;8817;0.3569729567782148;2183.5954446308724;10.665447259948209
2025-02-28;1091;13.0;2389645;9357027.375;845838;6291;0.2632608609228568;2242.8157658197506;9.039601639511075
