ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;UTSETT_SMOLT_STK_MINDRE_ENN_500G;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;UTTAK_SLØYD_KG;UTTAK_HODEKAPPET_KG;UTTAK_RUNDVEKT_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2005;5;MAI;Trøndelag;REGNBUEØRRET;2004;763392;1306019.3;0;0;248528;76774;249970;116678;92844;0;771;140;0;0
2005;5;MAI;Trøndelag;LAKS;2005;14104621;1812501.1;9738062;9784412;366210;0;0;0;0;0;212237;0;15;0
2005;5;MAI;Vestland;LAKS;2002;1076;12374;0;0;1620;0;0;0;0;0;13;0;0;0
2005;5;MAI;Vestland;LAKS;2003;2489808;10724345.1;0;0;1659615;2079356;9575272.5;4392337;4099;4628704;42855;39672;0;79922
2005;5;MAI;Vestland;REGNBUEØRRET;2003;122558;497561.1;0;0;80489;132562;533333.3;141742;68523;285706;1396;922;0;0
2005;5;MAI;Vestland;LAKS;2004;33128996;63066022.4;0;0;10853550;448109;1646951;463736;0;1125248;350913;20865;0;28330
2005;5;MAI;Vestland;REGNBUEØRRET;2004;7152802;11580064.3;0;0;2459405;142194;509120;0;0;509120;19639;3735;0;2519
2005;5;MAI;Vestland;LAKS;2005;19551532;2969419.5;12260399;12368067;815835;0;0;0;0;0;273472;0;0;0
2005;5;MAI;Vestland;REGNBUEØRRET;2005;1057189;486402.5;55232;55232;144408;78722;312200;0;0;312200;2828;480;0;0
2005;6;JUNI;Møre og Romsdal;LAKS;2003;458600;1377437.1;0;0;267545;199285;1001326.8;467950;0;474883;9716;1045;0;1662
2005;6;JUNI;Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;6;JUNI;Møre og Romsdal;LAKS;2004;11974107;26827942.6;0;0;5503388;472208;1765475.5;1511838;43003;10216;86487;4259;0;13725
2005;6;JUNI;Møre og Romsdal;REGNBUEØRRET;2004;2631251;5104424.4;0;0;1987310;388149;1423354.8;90646;184487;1086911;4695;179;0;22185
2005;6;JUNI;Møre og Romsdal;LAKS;2005;14351935;2666474.4;3130845;3130845;875629;0;0;0;0;0;269200;0;0;0
2005;6;JUNI;Møre og Romsdal;REGNBUEØRRET;2005;1623687;452861.4;550000;848495;214563;0;0;0;0;0;6978;0;0;0
2005;6;JUNI;Nordland;LAKS;2003;838463;3141998.6;0;0;825877;732715;3439271.6;990677;0;2324760;8110;2301;0;9663
2005;6;JUNI;Nordland;REGNBUEØRRET;2003;563544;2411653.2;0;0;540660;99853;387633;0;0;387633;2200;0;0;1569
2005;6;JUNI;Nordland;LAKS;2004;21058762;52309501.2;0;0;10020499;838517;3695732.8;3164192;2443;132924;33693;8295;0;25290
2005;6;JUNI;Nordland;REGNBUEØRRET;2004;2175561;2042947.6;0;0;666408;192376;459791.8;61310;168263;177184;8140;0;0;265
2005;6;JUNI;Nordland;LAKS;2005;16852651;2832592.3;6295632;6497502;754428;0;0;0;0;0;238409;0;0;0
2005;6;JUNI;Nordland;REGNBUEØRRET;2005;653705;217364.1;196563;196563;109723;0;0;0;0;0;5229;0;0;0
2005;6;JUNI;Rogaland og Agder;REGNBUEØRRET;2000;2348;14909.8;0;0;760;0;0;0;0;0;17;0;0;0
2005;6;JUNI;Rogaland og Agder;REGNBUEØRRET;2002;790;4898;0;0;360;0;0;0;0;0;5;0;0;0
2005;6;JUNI;Rogaland og Agder;LAKS;2003;797771;4019029.3;0;0;547188;939558;4472926.4;3522731;0;509854;4408;30627;0;35601
2005;6;JUNI;Rogaland og Agder;REGNBUEØRRET;2003;3177;17473.5;0;0;1700;0;0;0;0;0;4;0;0;0
2005;6;JUNI;Rogaland og Agder;LAKS;2004;12206009;22390734.9;0;0;4833999;502017;1685913.4;1010595;0;548994;134804;12022;0;8393
2005;6;JUNI;Rogaland og Agder;REGNBUEØRRET;2004;9305;10689.5;0;0;3090;0;0;0;0;0;7;0;0;0
2005;6;JUNI;Rogaland og Agder;LAKS;2005;4885842;1073122.6;85800;85800;366316;0;0;0;0;0;130383;0;0;0
2005;6;JUNI;Troms og Finnmark;LAKS;2003;1030763;3401368.2;0;0;451380;500723;2425371;1181357;63663;1015747;3179;8705;0;9570
2005;6;JUNI;Troms og Finnmark;REGNBUEØRRET;2003;78770;298914.7;0;0;48727;0;0;0;0;0;361;0;0;0
2005;6;JUNI;Troms og Finnmark;LAKS;2004;19121142;38608968.3;0;0;7460566;461060;1429286.1;1187881;0;92920;101708;750;94836;51672
2005;6;JUNI;Troms og Finnmark;REGNBUEØRRET;2004;472579;1204286.4;0;0;267575;16750;58960;0;0;58960;648;0;0;0
2005;6;JUNI;Troms og Finnmark;LAKS;2005;18201525;2657169;8921509;8961509;848710;0;0;0;0;0;490005;0;0;0
2005;6;JUNI;Troms og Finnmark;REGNBUEØRRET;2005;546497;161242.1;38200;38200;70107;0;0;0;0;0;595;0;0;0
2005;6;JUNI;Trøndelag;LAKS;2002;0;0;0;0;180;5750;81328;0;0;81328;53;0;0;368
2005;6;JUNI;Trøndelag;LAKS;2003;1392706;6947661.1;0;0;1185866;1299355;6436668.5;2440245;9556;3679295;11336;5914;8064;4034
2005;6;JUNI;Trøndelag;LAKS;2004;23836696;50502035.9;0;0;9813276;681439;3170003.8;1528621;5211;1443708;226637;4810;0;6633
2005;6;JUNI;Trøndelag;REGNBUEØRRET;2004;713401;1429300.9;0;0;472732;85559;284465.2;128378;109602;0;1723;94;0;643
2005;6;JUNI;Trøndelag;LAKS;2005;16955273;2829355.9;3234781;3234781;811705;0;0;0;0;0;404105;0;0;0
2005;6;JUNI;Vestland;LAKS;2002;0;0;0;0;250;898;16458.8;14630;0;0;20;0;0;0
2005;6;JUNI;Vestland;LAKS;2003;799855;3384681.8;0;0;737644;1587267;7418611.3;4125014;457;2777392;20726;36794;0;55511
2005;6;JUNI;Vestland;REGNBUEØRRET;2003;14790;88003.6;0;0;13795;103924;413566.1;179275;0;210089;673;392;0;3901
2005;6;JUNI;Vestland;LAKS;2004;30165259;65262536.2;0;0;12503515;1007233;4176944.8;1420574;0;2578799;525904;53166;0;59041
2005;6;JUNI;Vestland;REGNBUEØRRET;2004;7232780;13794526.5;0;0;3098838;177863;691889;0;0;691889;55280;19650;0;40672
2005;6;JUNI;Vestland;LAKS;2005;19445792;4409460.7;1135641;1733640;1637783;223537;776952;0;0;776952;404402;1280;4000;0
2005;6;JUNI;Vestland;REGNBUEØRRET;2005;1607473;495782.9;530132;530132;166407;0;0;0;0;0;26747;0;0;0
2005;7;JULI;Møre og Romsdal;LAKS;2003;172080;812560.7;0;0;165224;99918;469146.3;61738;0;399691;643;1798;0;6115
2005;7;JULI;Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;7;JULI;Møre og Romsdal;LAKS;2004;12343426;32296818.5;0;0;7569213;662410;3247917.7;1663940;72;1375894;61862;1664;0;17260
2005;7;JULI;Møre og Romsdal;REGNBUEØRRET;2004;2288881;5327546.4;0;0;2158916;127047;447161.3;56100;100251;256570;8303;67;0;513
2005;7;JULI;Møre og Romsdal;LAKS;2005;14348605;4081072.2;1115326;1232726;1560994;0;0;0;0;0;215993;0;0;0
2005;7;JULI;Møre og Romsdal;REGNBUEØRRET;2005;2115063;778043.1;595000;595000;381658;0;0;0;0;0;3624;0;0;0
2005;7;JULI;Nordland;LAKS;2003;370638;1575466;0;0;576804;499650;2049561.8;1009078;0;914349;3467;1149;0;7769
2005;7;JULI;Nordland;REGNBUEØRRET;2003;443150;2109284;0;0;302850;113428;459401;0;0;459401;1999;0;0;4967
2005;7;JULI;Nordland;LAKS;2004;19685451;59382342.7;0;0;14325864;903295;3868920.2;2528284;4683;1018672;55531;16096;0;3584
2005;7;JULI;Nordland;REGNBUEØRRET;2004;2106559;3057193.6;0;0;950326;0;0;0;0;0;3439;0;0;0
2005;7;JULI;Nordland;LAKS;2005;17706056;4540182.8;1805551;1805551;1745102;0;0;0;0;0;138606;0;0;0
2005;7;JULI;Nordland;REGNBUEØRRET;2005;844816;453161.7;7622;7622;194897;0;0;0;0;0;14386;0;0;0
2005;7;JULI;Rogaland og Agder;REGNBUEØRRET;2001;2337;14956.8;0;0;1250;0;0;0;0;0;11;0;0;0
2005;7;JULI;Rogaland og Agder;REGNBUEØRRET;2002;787;4958.1;0;0;550;0;0;0;0;0;3;0;0;0
2005;7;JULI;Rogaland og Agder;LAKS;2003;6331;60614;0;0;62146;723778;3667823.3;2868194;0;441105;9495;24700;0;16209
2005;7;JULI;Rogaland og Agder;REGNBUEØRRET;2003;7791;26959.3;0;0;2800;0;0;0;0;0;26;0;0;0
2005;7;JULI;Rogaland og Agder;LAKS;2004;11922779;26202079.4;0;0;6249845;356373;1469137.5;1305900;0;0;82762;4414;0;19583
2005;7;JULI;Rogaland og Agder;REGNBUEØRRET;2004;4660;4473.6;0;0;1700;0;0;0;0;0;5;0;0;0
2005;7;JULI;Rogaland og Agder;LAKS;2005;4926722;1830186.7;2538;198851;720528;0;0;0;0;0;31866;0;0;2190
2005;7;JULI;Troms og Finnmark;LAKS;2003;571440;2072793.9;0;0;526742;232297;1040090.6;924525;0;0;1265;302;0;2029
2005;7;JULI;Troms og Finnmark;REGNBUEØRRET;2003;78126;352314.6;0;0;82865;0;0;0;0;0;644;0;0;0
2005;7;JULI;Troms og Finnmark;LAKS;2004;18361566;46126420.6;0;0;12137924;719838;2214273;1223288;0;838074;65745;0;0;10681
2005;7;JULI;Troms og Finnmark;REGNBUEØRRET;2004;469338;1467406;0;0;349431;0;0;0;0;0;2738;0;0;0
2005;7;JULI;Troms og Finnmark;LAKS;2005;18065007;4074190.2;353185;353185;1887296;0;0;0;0;0;266210;0;0;0
2005;7;JULI;Troms og Finnmark;REGNBUEØRRET;2005;545959;237065.4;0;0;111932;0;0;0;0;0;869;0;0;0
2005;7;JULI;Trøndelag;LAKS;2003;549188;2999568;0;0;544599;841231;4226287;1549330;1905;2480879;2919;2818;0;-1358
2005;7;JULI;Trøndelag;LAKS;2004;22536257;59043201.1;0;0;13650250;833489;4073218.7;1583204;20869;2265694;79337;2209;0;2176
2005;7;JULI;Trøndelag;REGNBUEØRRET;2004;922915;2115873.5;0;0;590637;21893;77394.5;68189;0;0;2279;60;0;0
2005;7;JULI;Trøndelag;LAKS;2005;17424601;4709176.9;710915;710915;1730168;0;0;0;0;0;231760;0;0;0
2005;7;JULI;Vestland;LAKS;2003;132711;556281.2;0;0;143660;588396;2403040.7;1634146;2592;561345;3378;27612;0;72092
2005;7;JULI;Vestland;REGNBUEØRRET;2003;14681;93106.3;0;0;10700;0;0;0;0;0;109;0;0;0
2005;7;JULI;Vestland;LAKS;2004;28330676;69377700.4;0;0;15998105;2262265;11324993.5;2729462;1813608;5958321;430296;90593;0;41613
2005;7;JULI;Vestland;REGNBUEØRRET;2004;6518397;14675319.5;0;0;3905253;457675;1714134.2;0;99760;1587838;75576;7271;0;-1493
2005;7;JULI;Vestland;LAKS;2005;18899932;6924824.3;669099;983679;2775387;0;0;0;0;0;255349;0;4000;0
2005;7;JULI;Vestland;REGNBUEØRRET;2005;2541117;999409.8;717673;717673;346897;0;0;0;0;0;65191;0;0;0
2005;8;AUGUST;Møre og Romsdal;LAKS;2003;27823;183272.3;0;0;34859;132369;673776.9;481309;8734;121247;472;2087;0;0
2005;8;AUGUST;Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;8;AUGUST;Møre og Romsdal;LAKS;2004;11514340;35301157.9;0;0;8151238;724000;3537773.6;2719903;13871;460322;39128;1240;0;-3785
2005;8;AUGUST;Møre og Romsdal;REGNBUEØRRET;2004;1971223;5113460.8;0;0;1961170;429574;1605753.2;115924;150468;1283687;9951;119;0;47326
2005;8;AUGUST;Møre og Romsdal;LAKS;2005;15207724;7047174.9;101688;381688;2656886;0;0;0;0;0;170631;0;0;0
2005;8;AUGUST;Møre og Romsdal;REGNBUEØRRET;2005;3538349;1331600.6;1360701;1720701;592258;260000;39000;0;0;39000;17815;0;0;0
2005;8;AUGUST;Nordland;LAKS;2003;165261;800193.1;0;0;244916;235783;1207530.1;134809;0;1055870;1692;1576;0;3792
2005;8;AUGUST;Nordland;REGNBUEØRRET;2003;328092;1655073.4;0;0;177785;109790;499002;0;0;499002;1819;0;0;3449
2005;8;AUGUST;Nordland;LAKS;2004;18418430;68068100.7;0;0;16617446;1658282;8036834;5727729;5853;1585729;31696;8102;0;16864
2005;8;AUGUST;Nordland;REGNBUEØRRET;2004;1961258;3676371.6;0;0;1033319;0;0;0;0;0;2020;0;0;3750
2005;8;AUGUST;Nordland;LAKS;2005;19338009;7726184.9;1030404;1344192;2894310;0;0;0;0;0;111749;0;0;4355
2005;8;AUGUST;Nordland;REGNBUEØRRET;2005;1379877;625444.1;703259;703259;250957;0;0;0;0;0;20167;0;0;0
2005;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2001;2327;15125.5;0;0;1400;0;0;0;0;0;10;0;0;0
2005;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2002;782;5043.9;0;0;600;0;0;0;0;0;5;0;0;0
2005;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2003;3146;19190.6;0;0;1700;0;0;0;0;0;9;0;0;0
2005;8;AUGUST;Rogaland og Agder;LAKS;2004;11649853;29400662.8;0;0;7571609;594442;2520800.4;2179707;0;68630;68186;11423;0;-1497
2005;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2004;9278;15301;0;0;3700;0;0;0;0;0;18;0;0;0
2005;8;AUGUST;Rogaland og Agder;LAKS;2005;6032488;2429615.7;2404374;2404374;856055;0;0;0;0;0;103236;0;0;0
2005;8;AUGUST;Rogaland og Agder;REGNBUEØRRET;2005;1591;19.1;1600;1600;150;0;0;0;0;0;9;0;0;0
2005;8;AUGUST;Troms og Finnmark;LAKS;2003;1162875;4823727.7;0;0;1256108;116238;502998.8;447110;0;0;1164;146;0;6755
2005;8;AUGUST;Troms og Finnmark;REGNBUEØRRET;2003;52601;248066.3;0;0;47194;23849;112215;0;0;112215;421;0;0;0
2005;8;AUGUST;Troms og Finnmark;LAKS;2004;17431839;52090033.9;0;0;14040853;568580;2380417;1567360;0;617137;49500;1852;0;8233
2005;8;AUGUST;Troms og Finnmark;REGNBUEØRRET;2004;415999;1371887;0;0;275585;52160;250368;0;0;250368;1682;0;0;0
2005;8;AUGUST;Troms og Finnmark;LAKS;2005;19220934;7115548.4;79000;79000;3182605;0;0;0;0;0;335057;0;0;0
2005;8;AUGUST;Troms og Finnmark;REGNBUEØRRET;2005;525127;354124.6;0;0;128444;0;0;0;0;0;888;0;0;0
2005;8;AUGUST;Trøndelag;LAKS;2003;147225;1013366.2;0;0;347082;392874;2154681;862296;0;1184598;1650;2071;0;-2816
2005;8;AUGUST;Trøndelag;LAKS;2004;20165175;62652531.8;0;0;15713014;1655142;7916549.5;4148534;20890;3223002;42674;2478;0;80822
2005;8;AUGUST;Trøndelag;REGNBUEØRRET;2004;777635;1850111.5;0;0;559457;134260;473598.5;103933;280912;0;3682;465;0;0
2005;8;AUGUST;Trøndelag;LAKS;2005;18009144;7352016.4;1944676;1944676;2723220;0;0;0;0;0;144966;0;0;0
2005;8;AUGUST;Vestland;LAKS;2001;417450;1370251.8;0;0;277728;64142;260448.8;231510;0;0;1184;385;0;0
2005;8;AUGUST;Vestland;LAKS;2003;186669;652836.4;0;0;146798;125677;485227.4;125195;0;344383;414;3975;0;9283
2005;8;AUGUST;Vestland;REGNBUEØRRET;2003;38411;184456.5;0;0;5340;31560;127445.7;112287;0;0;908;179;0;0
2005;8;AUGUST;Vestland;LAKS;2004;23936489;68840782.8;0;0;16234977;2659868;12462028.2;5939610;130966;5614164;155762;31521;0;55714
2005;8;AUGUST;Vestland;REGNBUEØRRET;2004;5573811;13929053.1;0;0;3733354;703442;2786179.8;0;62048;2707627;21181;5651;0;1859
2005;8;AUGUST;Vestland;LAKS;2005;20544108;12172767.5;333575;632536;4661632;0;0;0;0;0;241030;0;1500;0
2005;8;AUGUST;Vestland;REGNBUEØRRET;2005;4570915;1986579;1836850;1836850;823630;0;0;0;0;0;34700;0;0;0
2005;9;SEPTEMBER;Møre og Romsdal;LAKS;2003;2986;35264.7;0;0;0;10984;64915;0;0;64915;31;117;0;4668
2005;9;SEPTEMBER;Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;9;SEPTEMBER;Møre og Romsdal;LAKS;2004;8886447;30493296.9;0;0;6541087;991451;5192648.2;2452406;75310;2338349;73734;2022;0;6440
2005;9;SEPTEMBER;Møre og Romsdal;REGNBUEØRRET;2004;1559988;4484854;0;0;1610315;485416;1924268;233325;181696;1429417;7386;65;0;17814
2005;9;SEPTEMBER;Møre og Romsdal;LAKS;2005;16543936;10576217.3;1685816;2005816;3582623;0;0;0;0;0;149509;0;0;0
2005;9;SEPTEMBER;Møre og Romsdal;REGNBUEØRRET;2005;4367629;2039351.2;844344;1201594;871904;0;0;0;0;0;15254;0;0;0
2005;9;SEPTEMBER;Nordland;LAKS;2003;0;0;0;0;0;156427;1000995;0;0;1000995;0;0;0;0
2005;9;SEPTEMBER;Nordland;REGNBUEØRRET;2003;112519;619443.6;0;0;85539;219197;1020846;0;0;1020846;1360;0;0;0
2005;9;SEPTEMBER;Nordland;LAKS;2004;16271017;66157026.5;0;0;14484258;2375587;12460504.4;9235811;23624;2040309;30407;11330;0;47729
2005;9;SEPTEMBER;Nordland;REGNBUEØRRET;2004;1958573;4721272.9;0;0;1145995;0;0;0;0;0;2683;0;0;0
2005;9;SEPTEMBER;Nordland;LAKS;2005;24227988;13226988.6;4738305;5511359;4401452;0;0;0;0;0;218790;0;0;2310
2005;9;SEPTEMBER;Nordland;REGNBUEØRRET;2005;1812016;1024850.6;358964;358964;348741;0;0;0;0;0;15603;0;0;0
2005;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2001;2315;15047.5;0;0;1300;0;0;0;0;0;12;0;0;0
2005;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2002;778;5057;0;0;650;0;0;0;0;0;4;0;0;0
2005;9;SEPTEMBER;Rogaland og Agder;LAKS;2003;6098;60980;0;0;0;0;0;0;0;0;71;0;0;0
2005;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2003;3140;19154;0;0;1800;0;0;0;0;0;6;0;0;0
2005;9;SEPTEMBER;Rogaland og Agder;LAKS;2004;10035556;28918087.2;0;0;6352037;846857;3166358.3;2749466;0;73209;48699;25516;0;50061
2005;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2004;9262;18517.4;0;0;4500;0;0;0;0;0;16;0;0;0
2005;9;SEPTEMBER;Rogaland og Agder;LAKS;2005;10646251;5120473.5;3045439;3045439;1738543;250;125;0;0;125;120817;0;0;0
2005;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2005;1591;58.9;0;0;225;0;0;0;0;0;9;0;0;0
2005;9;SEPTEMBER;Troms og Finnmark;LAKS;2003;110714;519859.7;0;0;162981;296715;1364935.3;638873;76508;549344;317;190;0;0
2005;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2003;0;0;0;0;0;47225;194030.6;169183;1586;0;25;0;0;0
2005;9;SEPTEMBER;Troms og Finnmark;LAKS;2004;16633423;59034366.2;0;0;12262694;1046163;4522947.6;2317549;0;1915705;62815;477;0;31614
2005;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2004;231329;849707;0;0;148945;130340;560534.9;93355;0;454577;47654;85;0;0
2005;9;SEPTEMBER;Troms og Finnmark;LAKS;2005;19713855;11041289.3;396989;396989;4119731;0;0;0;0;0;161970;0;0;0
2005;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2005;965734;506137.4;459087;459087;189623;0;0;0;0;0;39198;0;0;0
2005;9;SEPTEMBER;Trøndelag;LAKS;2003;6496;80519.9;0;0;1608;133981;788701.5;701068;0;0;535;811;0;5078
2005;9;SEPTEMBER;Trøndelag;LAKS;2004;18023968;63978222.7;0;0;15302531;1836224;9690905.1;5046256;15290;3994510;39709;5547;0;39713
2005;9;SEPTEMBER;Trøndelag;REGNBUEØRRET;2004;739277;2297828.8;0;0;465286;0;0;0;0;0;1964;0;0;0
2005;9;SEPTEMBER;Trøndelag;LAKS;2005;26153465;12884872.1;7030259;7030259;4444904;0;0;0;0;0;130163;0;0;0
2005;9;SEPTEMBER;Trøndelag;REGNBUEØRRET;2005;335534;30708.7;339500;339500;11700;0;0;0;0;0;3966;0;0;0
2005;9;SEPTEMBER;Vestland;LAKS;2001;357491;1190372.3;0;0;243767;80610;313777.1;278913;0;0;1777;551;0;0
2005;9;SEPTEMBER;Vestland;LAKS;2003;0;0;0;0;0;2697;28318;0;0;28318;20;0;0;0
2005;9;SEPTEMBER;Vestland;REGNBUEØRRET;2003;3820;32852;0;0;7100;0;0;0;0;0;49;0;0;0
2005;9;SEPTEMBER;Vestland;LAKS;2004;20426943;67486153.7;0;0;15078721;3156703;12736363.8;4902590;4955;7214677;142459;52512;0;21537
2005;9;SEPTEMBER;Vestland;REGNBUEØRRET;2004;3355507;9731937.7;0;0;2305729;886750;3376226.8;108481;416759;2725484;19830;10882;0;6131
2005;9;SEPTEMBER;Vestland;LAKS;2005;23592409;18407818.3;3550870;4203276;6325974;0;0;0;0;0;467063;0;0;0
2005;9;SEPTEMBER;Vestland;REGNBUEØRRET;2005;6852035;4406355;1640912;1640912;1508815;71331;265022.5;233500;0;0;32805;580;0;0
2005;10;OKTOBER;Møre og Romsdal;LAKS;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;10;OKTOBER;Møre og Romsdal;LAKS;2004;7912602;28420751.3;0;0;5240001;1201303;6209885.5;3354085;11962;2421396;74806;3256;0;42370
2005;10;OKTOBER;Møre og Romsdal;REGNBUEØRRET;2004;1454554;4061945.9;0;0;1087438;488959;1750531.5;110530;236109;1326166;12341;193;0;46417
2005;10;OKTOBER;Møre og Romsdal;LAKS;2005;17960793;14186076;1591542;1911542;3778231;0;0;0;0;0;167235;0;0;0
2005;10;OKTOBER;Møre og Romsdal;REGNBUEØRRET;2005;4568150;2537150;440210;774060;863819;0;0;0;0;0;21572;0;0;0
2005;10;OKTOBER;Nordland;REGNBUEØRRET;2003;8502;50595.4;0;0;0;105944;510075;0;0;510075;0;0;0;0
2005;10;OKTOBER;Nordland;LAKS;2004;13842362;63186477.5;0;0;10843995;2025822;10790360.9;7242986;97916;2518040;20866;12275;0;17474
2005;10;OKTOBER;Nordland;REGNBUEØRRET;2004;2023302;5411169.1;0;0;1040256;104916;347246.7;7;87984;235851;2087;268;0;0
2005;10;OKTOBER;Nordland;LAKS;2005;24661778;17892670.4;766364;940220;5451225;0;0;0;0;0;178636;0;0;4780
2005;10;OKTOBER;Nordland;REGNBUEØRRET;2005;2087742;1353216.8;281372;281372;360332;0;0;0;0;0;5211;0;0;0
2005;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2001;2305;15213;0;0;1500;0;0;0;0;0;10;0;0;0
2005;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2002;775;5153.8;0;0;750;0;0;0;0;0;3;0;0;0
2005;10;OKTOBER;Rogaland og Agder;LAKS;2003;4560;45600;0;0;0;1122;11328.8;10070;0;0;421;0;0;0
2005;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2003;3135;20064;0;0;1900;0;0;0;0;0;5;0;0;0
2005;10;OKTOBER;Rogaland og Agder;LAKS;2004;9839138;31037468.6;0;0;6132941;703218;3139694.5;2790836;0;4;27856;5671;0;52504
2005;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2004;19250;46582.5;0;0;33150;0;0;0;0;0;12;0;0;0
2005;10;OKTOBER;Rogaland og Agder;LAKS;2005;14523244;7127115.1;4389085;4389085;2131006;0;0;0;0;0;137916;4092;0;0
2005;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2005;9770;3321.8;0;9800;800;0;0;0;0;0;30;0;0;0
2005;10;OKTOBER;Troms og Finnmark;LAKS;2003;0;0;0;0;10500;133548;659160;0;0;659160;14;0;0;0
2005;10;OKTOBER;Troms og Finnmark;LAKS;2004;14514456;57420160.1;0;0;9849198;1785367;7812118.6;3430933;15485;3932715;52292;2420;0;7181
2005;10;OKTOBER;Troms og Finnmark;REGNBUEØRRET;2004;99325;339469.2;0;0;80581;122950;479293.8;376436;41105;0;271;0;0;0
2005;10;OKTOBER;Troms og Finnmark;LAKS;2005;20024723;15306039.1;401143;401143;4741129;0;0;0;0;0;169400;0;0;15464
2005;10;OKTOBER;Troms og Finnmark;REGNBUEØRRET;2005;1205492;681629.9;241531;241531;197773;0;0;0;0;0;2197;0;0;0
2005;10;OKTOBER;Trøndelag;LAKS;2003;1768;23721.3;0;0;0;0;0;0;0;0;25;0;0;54
2005;10;OKTOBER;Trøndelag;LAKS;2004;14495468;56169424.8;0;0;12411847;2440521;13546733.2;5809443;11785;6996190;34340;11492;0;79415
2005;10;OKTOBER;Trøndelag;REGNBUEØRRET;2004;643061;2129111.2;0;0;454775;147386;642737.8;356666;187932;0;2295;597;0;19140
2005;10;OKTOBER;Trøndelag;LAKS;2005;30142453;19079788.8;2677141;2677141;5523538;0;0;0;0;0;362693;0;0;0
2005;10;OKTOBER;Trøndelag;REGNBUEØRRET;2005;330516;61743.8;0;0;31450;0;0;0;0;0;5018;0;0;0
2005;10;OKTOBER;Vestland;LAKS;2001;356454;1446582.4;0;0;299127;0;0;0;0;0;1037;0;0;0
2005;10;OKTOBER;Vestland;REGNBUEØRRET;2003;3758;33070.4;0;0;3300;0;0;0;0;0;62;0;0;0
2005;10;OKTOBER;Vestland;LAKS;2004;18883414;66744820.7;0;0;12219923;2473316;12262112.9;6235285;20734;5221168;86091;50655;0;22166
2005;10;OKTOBER;Vestland;REGNBUEØRRET;2004;3434939;9303478.6;0;0;2133014;1094651;4172412.4;0;844445;3103345;21369;6321;0;18514
2005;10;OKTOBER;Vestland;LAKS;2005;33743294;24859749.6;10578397;10819542;6671537;163911;314550;0;0;314550;470477;669;0;0
2005;10;OKTOBER;Vestland;REGNBUEØRRET;2005;8773615;6078969.6;2020772;2020772;1935013;0;0;0;0;0;61250;0;0;0
2005;11;NOVEMBER;Møre og Romsdal;LAKS;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;11;NOVEMBER;Møre og Romsdal;LAKS;2004;6795531;25428354.2;0;0;3754224;1072467;5524297.3;3348085;26980;1723545;67842;3094;0;29064
2005;11;NOVEMBER;Møre og Romsdal;REGNBUEØRRET;2004;946704;2782191;0;0;959490;503019;2145873;311479;402960;1282197;5145;819;0;-121
2005;11;NOVEMBER;Møre og Romsdal;LAKS;2005;18821232;17463277.8;285421;405421;3511265;0;0;0;0;0;206941;0;0;42971
2005;11;NOVEMBER;Møre og Romsdal;REGNBUEØRRET;2005;4993329;3366587.1;437495;568145;997853;0;0;0;0;0;12336;0;0;0
2005;11;NOVEMBER;Nordland;REGNBUEØRRET;2003;0;0;0;0;0;8530;44730;0;0;44730;0;0;0;0
2005;11;NOVEMBER;Nordland;LAKS;2004;11556844;55902046.9;0;0;7727766;2394638;13658766;8451130;2593;4147962;46269;12234;0;54666
2005;11;NOVEMBER;Nordland;REGNBUEØRRET;2004;1553415;4523487;0;0;711753;306635;1008752.9;190420;440982;234343;2167;1404;0;0
